Area,crime_2011,crime_2021
E01001677,0.116326531,0.090992647
E01001678,0.026978417,0.044717719
E01001679,0.055555556,0.064323111
E01001680,0.03051494,0.037859008
E01001681,0.049714751,0.041274439
E01001682,0.080209895,0.078734364
E01001683,0.063033487,0.113243762
E01001684,0.044836957,0.046153846
E01001685,0.041257367,0.046481601
E01001686,0.042111173,0.061461794
E01001687,0.131513648,0.139109213
E01001688,0.09222561,0.088311688
E01001690,0.054667354,0.065393519
E01001692,0.079172611,0.067090395
E01001693,0.092130518,0.07994842
E01001694,0.054213318,0.070649052
E01001695,0.087248322,0.08148631
E01001696,0.201030928,0.121448034
E01001697,0.087410926,0.074508321
E01001698,0.075757576,0.084287201
E01001699,0.062594649,0.081028939
E01001700,0.095167653,0.099704267
E01001701,0.171465969,0.246294185
E01001702,0.041841004,0.060461957
E01001703,0.058337636,0.090909091
E01001704,0.084694495,0.077906269
E01001705,0.081836327,0.100888889
E01001706,0.085342529,0.079747003
E01001708,0.041875,0.059093517
E01001709,0.085342529,0.079747003
E01001710,0.07008245,0.052544248
E01001711,0.085342529,0.079747003
E01001712,0.066916238,0.099658036
E01001713,0.085342529,0.079747003
E01001714,0.064171123,0.10407462
E01001715,0.066467513,0.054936306
E01001716,0.108352144,0.098505811
E01001717,0.04400978,0.06884058
E01001718,0.124584718,0.192528736
E01001719,0.059388646,0.093194359
E01001720,0.084803643,0.083284457
E01001722,0.069492361,0.085849871
E01001723,0.046771734,0.064451158
E01001724,0.079088472,0.059173669
E01001725,0.028735632,0.037694013
E01001726,0.03956044,0.06023166
E01001727,0.032291667,0.039274924
E01001728,0.038744483,0.052736318
E01001729,0.172328902,0.273
E01001730,0.091523661,0.083213773
E01001731,0.153846154,0.14108818
E01001732,0.073880163,0.109994712
E01001733,0.07704918,0.125396825
E01001734,0.180087051,0.155256065
E01001735,0.080098583,0.118495298
E01001736,0.071342926,0.074550129
E01001737,0.058887088,0.063182079
E01001738,0.076400679,0.080316742
E01001739,0.076555024,0.076103501
E01001740,0.071565495,0.073807969
E01001741,0.082832331,0.090784044
E01001742,0.094111172,0.09219457
E01001744,0.075251722,0.088455772
E01001745,0.071270474,0.098545284
E01001746,0.042347247,0.054341406
E01001747,0.139990667,0.115549828
E01001748,0.085342529,0.079747003
E01001749,0.062427746,0.083056478
E01001750,0.092091008,0.105022831
E01001751,0.091784339,0.077432164
E01001752,0.085342529,0.079747003
E01001753,0.053211009,0.09455023
E01001754,0.085342529,0.079747003
E01001755,0.106666667,0.136969697
E01001756,0.11797235,0.126223092
E01001757,0.047011027,0.052866242
E01001758,0.095510984,0.083237877
E01001759,0.053326003,0.065191388
E01001760,0.275862069,0.294545455
E01001761,0.081792717,0.136738056
E01001762,0.138686131,0.178486998
E01001763,0.097753491,0.107303371
E01001764,0.079599057,0.061433447
E01001765,0.062572422,0.077915099
E01001767,0.070763501,0.095268139
E01001768,0.058152174,0.084390513
E01001769,0.076923077,0.069953364
E01001770,0.104931193,0.085131195
E01001772,0.061845861,0.094059406
E01001773,0.085797382,0.1324
E01001774,0.121870572,0.161779575
E01001775,0.05568054,0.103303303
E01001776,0.070784178,0.124137931
E01001777,0.194679054,0.143394806
E01001779,0.085342529,0.079747003
E01001780,0.172489083,0.200440529
E01001781,0.073127229,0.132537688
E01001782,0.085342529,0.079747003
E01001783,0.050758765,0.077873918
E01001784,0.061981667,0.085875706
E01001785,0.054996647,0.055974843
E01001786,0.073747936,0.08811568
E01001787,0.059305994,0.116586538
E01001788,0.077068857,0.09733939
E01001789,0.052089296,0.061373874
E01001790,0.037174721,0.061386139
E01001791,0.064935065,0.073921971
E01001792,0.077009556,0.084830339
E01001793,0.065371025,0.061736334
E01001794,0.083857442,0.107344633
E01001795,0.099117447,0.113348248
E01001796,0.094373866,0.131237184
E01001798,0.104352679,0.08887008
E01001799,0.03659306,0.045695364
E01001800,0.109238452,0.110471807
E01001801,0.036636637,0.044419134
E01001802,0.044753086,0.051918736
E01001803,0.068389876,0.062326099
E01001804,0.026797386,0.039663462
E01001805,0.079573421,0.086814087
E01001806,0.098773402,0.167454423
E01001807,0.059923035,0.072375691
E01001808,0.090416892,0.154506438
E01001809,0.04261796,0.060716139
E01001811,0.058705804,0.072364672
E01001812,0.053652968,0.082548476
E01001813,0.120730739,0.113460547
E01001814,0.08057727,0.124413146
E01001815,0.043968433,0.070844687
E01001816,0.085223789,0.098339719
E01001819,0.063331222,0.069981584
E01001820,0.068306011,0.088401697
E01001821,0.055102041,0.12797619
E01001822,0.079196877,0.096373572
E01001823,0.046101309,0.069781195
E01001824,0.078703704,0.097163549
E01001825,0.030131827,0.055803571
E01001826,0.040851554,0.052896725
E01001827,0.066771819,0.078605201
E01001828,0.071742313,0.095354523
E01001829,0.091773923,0.082352941
E01001830,0.141126909,0.1476265
E01001831,0.191097923,0.145833333
E01001832,0.08404908,0.081472541
E01001833,0.071661238,0.078657074
E01001834,0.071014493,0.078549849
E01001835,0.054097056,0.068937551
E01001836,0.114316239,0.11323764
E01001837,0.110738255,0.083277815
E01001838,0.07360552,0.075357536
E01001839,0.144778126,0.220871752
E01001840,0.076372315,0.077245509
E01001841,0.08286119,0.080350621
E01001842,0.060112711,0.073803191
E01001843,0.059533387,0.071428571
E01001844,0.095450049,0.105344296
E01001845,0.075532602,0.07922645
E01001846,0.096296296,0.114126097
E01001847,0.075221239,0.172230653
E01001848,0.086217365,0.121107266
E01001849,0.107157984,0.135862913
E01001850,0.066334992,0.080680571
E01001851,0.081081081,0.047619048
E01001852,0.080446927,0.080725907
E01001853,0.081433225,0.065941536
E01001854,0.103488372,0.08409611
E01001855,0.084877466,0.069963812
E01001856,0.108333333,0.105423522
E01001857,0.351314902,0.292714378
E01001858,0.086932447,0.07943662
E01001859,0.034428176,0.051291513
E01001860,0.097862767,0.158767773
E01001861,0.096795728,0.099066762
E01001862,0.075749011,0.084080717
E01001863,0.07254902,0.083393764
E01001864,0.059085133,0.07010582
E01001865,0.053571429,0.061341853
E01001866,0.133544304,0.09587217
E01001867,0.052708638,0.049361702
E01001868,0.074515648,0.094896332
E01001869,0.082335329,0.142343638
E01001870,0.076406815,0.072195704
E01001871,0.072490706,0.062992126
E01001872,0.079876161,0.062357414
E01001873,0.085499316,0.060288336
E01001874,0.085342529,0.079747003
E01001875,0.109357998,0.103373232
E01001876,0.132399458,0.121237813
E01001877,0.132736764,0.138252149
E01001878,0.049970256,0.07749535
E01001879,0.101820634,0.080711354
E01001880,0.111185532,0.101718213
E01001881,0.226823239,0.138814736
E01001882,0.095184136,0.079586877
E01001883,0.071045576,0.058479532
E01001884,0.123235613,0.14142539
E01001885,0.058015267,0.08223429
E01001886,0.100063331,0.083979328
E01001887,0.074558535,0.06910299
E01001888,0.069667078,0.051265823
E01001889,0.089158345,0.080727273
E01001890,0.13956044,0.186682521
E01001891,0.099068171,0.082907662
E01001892,0.077315828,0.080451128
E01001893,0.120703437,0.089683075
E01001894,0.292296073,0.242761693
E01001895,0.07,0.083840433
E01001896,0.087459807,0.092020129
E01001897,0.081674674,0.067961165
E01001898,0.495309568,0.415238095
E01001899,0.436456064,0.349022005
E01001900,0.185915493,0.122979215
E01001901,0.077873918,0.05040448
E01001902,0.070546737,0.053795577
E01001903,0.116898849,0.095862069
E01001904,0.076388889,0.052299937
E01001905,0.068115091,0.045134818
E01001906,0.075484765,0.047553411
E01001907,0.07208589,0.044461778
E01001908,0.093235832,0.087278107
E01001909,0.08852459,0.049605411
E01001910,0.074884029,0.073906486
E01001911,0.08569807,0.065344224
E01001912,0.105361596,0.11446196
E01001913,0.106148867,0.086510264
E01001914,0.168800931,0.10690571
E01001915,0.137720488,0.111727967
E01001916,0.078643579,0.045031056
E01001917,0.074759945,0.050485437
E01001918,0.074587459,0.05
E01001919,0.063895782,0.03022508
E01001920,0.239417989,0.204968944
E01001921,0.128990228,0.096952909
E01001922,0.137414116,0.081014224
E01001923,0.109090909,0.069490404
E01001924,0.067839196,0.047405509
E01001925,0.100185529,0.070641607
E01001926,0.086657497,0.04981685
E01001927,0.068529607,0.048175182
E01001928,0.129164231,0.073829201
E01001929,0.089968153,0.074561404
E01001930,0.083107007,0.07008547
E01001931,0.072909699,0.066255778
E01001932,0.264742015,0.207933461
E01001933,0.13115997,0.087327643
E01001934,0.086260012,0.05775076
E01001935,0.078421822,0.073782587
E01001937,0.090859031,0.058043118
E01001938,0.078745198,0.063430421
E01001939,0.085342529,0.079747003
E01001940,0.115193026,0.115309446
E01001941,0.42627824,0.272315653
E01001942,0.124396783,0.099118943
E01001943,1.129544291,0.779325843
E01001944,0.082889284,0.113365155
E01001945,0.105504587,0.091824645
E01001946,0.067076923,0.075052854
E01001947,0.050519031,0.098406098
E01001948,0.095712861,0.080465855
E01001949,0.062621046,0.044397463
E01001950,0.09153605,0.082384461
E01001951,0.078735276,0.072
E01001952,0.097410604,0.075392039
E01001953,0.291028446,0.199310345
E01001954,0.08852459,0.083879423
E01001955,0.089147287,0.08456057
E01001956,0.080625,0.06875
E01001957,0.066171923,0.057442866
E01001958,0.056592414,0.070561018
E01001959,0.07176196,0.065853659
E01001960,0.090042373,0.08540724
E01001961,0.090322581,0.107298815
E01001962,0.064534552,0.046448087
E01001963,0.068394926,0.05027933
E01001964,0.0672533,0.060568603
E01001965,0.038793103,0.041162228
E01001966,0.31039047,0.134519573
E01001967,0.056831923,0.054289544
E01001968,0.055070883,0.046758105
E01001969,0.07278481,0.061623246
E01001970,0.093812375,0.10052356
E01001971,0.078411911,0.151434644
E01001972,0.066229117,0.070952092
E01001973,0.137671536,0.085918854
E01001974,0.050317316,0.051270417
E01001975,0.063805104,0.080636314
E01001976,0.076970443,0.091590787
E01001977,0.101641414,0.078520441
E01001978,0.095487933,0.11910927
E01001979,0.172710789,0.177483444
E01001980,0.061491935,0.079164376
E01001981,0.059920859,0.07807309
E01001982,0.073595506,0.067291782
E01001983,0.062688366,0.073600973
E01001984,0.056390977,0.059824047
E01001985,0.056213018,0.048397234
E01001986,0.062006079,0.043804756
E01001987,0.0545651,0.054577465
E01001988,0.057724958,0.057352044
E01001989,0.097744361,0.058823529
E01001990,0.155348837,0.180648482
E01001991,0.056379822,0.053412463
E01001992,0.050439883,0.06187291
E01001993,0.044776119,0.044648318
E01001994,0.043137255,0.036687048
E01001995,0.061480552,0.041884817
E01001996,0.069981584,0.044876088
E01001997,0.163934426,0.111744584
E01001998,0.053416747,0.052442159
E01001999,0.100594648,0.096987206
E01002000,0.060854301,0.070406411
E01002001,0.05002978,0.051154086
E01002002,0.224478595,0.405485987
E01002003,0.083141938,0.133203883
E01002004,0.050945378,0.066069429
E01002005,0.050058893,0.088520055
E01002006,0.040968343,0.050458716
E01002007,0.059033989,0.047091413
E01002008,0.078355812,0.062049062
E01002009,0.083863505,0.069552874
E01002010,0.095699576,0.048406863
E01002011,0.085896692,0.080895009
E01002013,0.05064194,0.044378698
E01002014,0.107370865,0.13795045
E01002015,0.045945946,0.074438202
E01002016,0.047058824,0.047693105
E01002017,0.061269147,0.0925
E01002018,0.042867182,0.053914328
E01002019,0.074923547,0.061046512
E01002020,0.0791321,0.072304713
E01002021,0.046289993,0.04447533
E01002022,0.162681913,0.168044077
E01002023,0.046938776,0.046829971
E01002024,0.057981928,0.058964143
E01002025,0.050233645,0.036363636
E01002026,0.668511685,0.659550562
E01002027,0.046601942,0.088416724
E01002028,0.068655037,0.085196375
E01002029,0.393782383,0.282039289
E01002030,0.085697043,0.109911055
E01002031,0.293422405,0.280832888
E01002032,0.053935058,0.115830116
E01002033,0.055497382,0.098888889
E01002034,0.221262817,0.301902064
E01002036,0.127842655,0.149919398
E01002037,0.160957042,0.216488731
E01002038,0.13776435,0.169769989
E01002039,0.092431762,0.12492564
E01002040,0.065987385,0.115484429
E01002041,0.062962963,0.088817549
E01002042,0.090723056,0.173289902
E01002043,0.076086957,0.133296764
E01002044,0.071592211,0.087942478
E01002045,0.072595281,0.098538425
E01002046,0.092699884,0.088057901
E01002047,0.077243018,0.099878197
E01002048,0.048656868,0.083333333
E01002049,0.072072072,0.097894737
E01002050,0.039298991,0.037955466
E01002051,0.113609467,0.131551363
E01002052,0.040378863,0.045116279
E01002053,0.067313177,0.076023392
E01002054,0.058179724,0.109792285
E01002055,0.107228916,0.043562439
E01002056,0.067676768,0.092808219
E01002057,0.125078567,0.096491228
E01002058,0.12587822,0.1521181
E01002059,0.039952296,0.055092889
E01002060,0.043181818,0.038732394
E01002061,0.083431953,0.056728232
E01002062,0.067914439,0.062643678
E01002063,0.073446328,0.086985392
E01002064,0.050691244,0.076716016
E01002065,0.084272997,0.122292994
E01002066,0.130032644,0.116583301
E01002067,0.10560472,0.108933718
E01002068,0.228384992,0.206988058
E01002069,0.203092784,0.258604207
E01002070,0.093535749,0.074203574
E01002071,0.086580087,0.118605958
E01002072,0.103723404,0.152916448
E01002073,0.10073571,0.117789921
E01002074,0.081132075,0.086054722
E01002075,0.069949636,0.087790111
E01002076,0.063197026,0.124730022
E01002077,0.174351585,0.183023873
E01002078,0.068918302,0.060642093
E01002079,0.068693009,0.068508287
E01002080,0.085342529,0.079747003
E01002081,0.209876543,0.166413758
E01002082,0.060384871,0.082287308
E01002083,0.071724138,0.079409698
E01002084,0.1091355,0.09121813
E01002085,0.094867094,0.142531876
E01002086,0.088270859,0.116677653
E01002087,0.071867322,0.09757384
E01002088,0.07605178,0.10745614
E01002089,0.049803408,0.062878788
E01002090,0.058088695,0.098913665
E01002091,0.068004459,0.10780065
E01002092,0.0820059,0.079287031
E01002093,0.102793296,0.190924184
E01002094,0.052530429,0.080766598
E01002095,0.15412844,0.144316731
E01002096,0.055285541,0.057566766
E01002097,0.086002372,0.087064677
E01002098,0.138084633,0.11374096
E01002099,0.067362429,0.115913556
E01002100,0.068407311,0.121058559
E01002101,0.059038662,0.066600398
E01002102,0.094960212,0.071613908
E01002103,0.066702241,0.107781283
E01002104,0.069085834,0.100207326
E01002105,0.110198163,0.151929653
E01002106,0.035207824,0.031894014
E01002107,0.052513966,0.036955323
E01002108,0.021905805,0.021447721
E01002109,0.056509695,0.030221263
E01002110,0.03500847,0.036592681
E01002111,0.036784741,0.075125973
E01002112,0.037427517,0.055992141
E01002113,0.052359405,0.063512638
E01002114,0.047714716,0.049321267
E01002115,0.03042328,0.056786704
E01002116,0.033593281,0.031289911
E01002117,0.085342529,0.079747003
E01002118,0.070215176,0.089037571
E01002119,0.076566125,0.079231693
E01002120,0.053846154,0.09948793
E01002121,0.049382716,0.031885651
E01002122,0.043655413,0.035791757
E01002123,0.085094232,0.09253904
E01002124,0.044332211,0.044683258
E01002125,0.047675103,0.059535822
E01002126,0.085342529,0.079747003
E01002127,0.051643192,0.046698873
E01002128,0.049029126,0.071529412
E01002129,0.340733591,0.335934597
E01002130,0.181225554,0.205952788
E01002131,0.036151961,0.05241215
E01002132,0.040746195,0.037889688
E01002133,0.086021505,0.087537092
E01002134,0.053888131,0.07734057
E01002135,0.069101124,0.045112782
E01002136,0.06613455,0.057550418
E01002137,0.051804424,0.037334865
E01002138,0.044958253,0.027603513
E01002139,0.058495822,0.069173942
E01002140,0.068381064,0.07345576
E01002141,0.042444822,0.048565121
E01002142,0.060927893,0.059536354
E01002143,0.053231939,0.033887862
E01002144,0.062301335,0.04898959
E01002145,0.037966538,0.048320566
E01002146,0.017555706,0.019073569
E01002147,0.027066569,0.026315789
E01002148,0.043508287,0.034459459
E01002149,0.042615724,0.023059185
E01002150,0.092494715,0.071936428
E01002151,0.089659686,0.058338618
E01002152,0.025846154,0.03125
E01002153,0.022624434,0.03291959
E01002154,0.085342529,0.079747003
E01002155,0.028536733,0.0304628
E01002156,0.030163934,0.041561713
E01002157,0.060070671,0.070963927
E01002158,0.026657553,0.027484144
E01002159,0.035752401,0.04177411
E01002160,0.037481259,0.08148447
E01002161,0.030199708,0.041687102
E01002162,0.04184322,0.041950708
E01002163,0.026187576,0.026474128
E01002164,0.033239437,0.041968912
E01002165,0.048488306,0.040449438
E01002166,0.034626866,0.021914648
E01002167,0.034146341,0.023241206
E01002168,0.054108216,0.029812054
E01002169,0.039877301,0.040308239
E01002170,0.039156627,0.044721408
E01002171,0.03620178,0.034137728
E01002172,0.049242424,0.050625
E01002173,0.028604119,0.026604069
E01002174,0.035308953,0.052206339
E01002175,0.080198722,0.05306685
E01002176,0.055396916,0.082076041
E01002177,0.09536973,0.040241449
E01002178,0.027267338,0.024570025
E01002179,0.135276207,0.111579755
E01002180,0.085342529,0.079747003
E01002181,0.036726128,0.038624788
E01002182,0.04427334,0.058768657
E01002183,0.043253409,0.051594747
E01002184,0.037934668,0.055205047
E01002185,0.04915912,0.053026245
E01002186,0.057796508,0.078542094
E01002187,0.030911063,0.039527721
E01002188,0.036407767,0.029393754
E01002189,0.107636801,0.123873874
E01002190,0.044152745,0.035128806
E01002191,0.026781203,0.02997543
E01002192,0.063233377,0.046706587
E01002193,0.065373961,0.035305818
E01002194,0.028290993,0.02373247
E01002195,0.03347535,0.029375765
E01002196,0.016421291,0.031973539
E01002197,0.028735632,0.026241135
E01002198,0.044093631,0.035175879
E01002199,0.035133377,0.029132362
E01002200,0.052972337,0.046896552
E01002201,0.041453719,0.032444959
E01002202,0.073896353,0.074175824
E01002203,0.03968254,0.034250421
E01002204,0.058958214,0.058378378
E01002206,0.039454806,0.050432277
E01002207,0.029428736,0.028296548
E01002208,0.022075055,0.026162791
E01002209,0.058181818,0.075013492
E01002210,0.02,0.033333333
E01002211,0.045776918,0.053262317
E01002212,0.055302166,0.086142322
E01002213,0.085342529,0.079747003
E01002214,0.048076923,0.053635895
E01002215,0.062783172,0.042269832
E01002216,0.0335097,0.038372093
E01002217,0.051332034,0.03392939
E01002218,0.045427014,0.054963545
E01002219,0.103126714,0.114546376
E01002220,0.035301278,0.023427867
E01002221,0.061107575,0.076499388
E01002222,0.043962848,0.042892157
E01002223,0.050317797,0.042198778
E01002224,0.044299674,0.042288557
E01002225,0.031130877,0.027936146
E01002226,0.128436233,0.084337349
E01002227,0.052863436,0.036569438
E01002228,0.027725564,0.03437772
E01002229,0.053644315,0.053669222
E01002230,0.028888889,0.022900763
E01002231,0.043591074,0.034532374
E01002232,0.08981435,0.069885057
E01002233,0.086005831,0.071458075
E01002234,0.045142857,0.051504335
E01002235,0.051599587,0.065951743
E01002236,0.061089708,0.070251518
E01002237,0.067477204,0.031070746
E01002238,0.041965765,0.040190375
E01002239,0.040356083,0.034997427
E01002240,0.037909248,0.033804238
E01002241,0.038367844,0.046145779
E01002242,0.034228541,0.025848142
E01002243,0.064736842,0.084343434
E01002244,0.050936768,0.041231446
E01002245,0.058971142,0.055018138
E01002246,0.052291422,0.050653595
E01002247,0.06102254,0.044488978
E01002248,0.184921764,0.178167421
E01002249,0.085342529,0.079747003
E01002250,0.067731629,0.074537541
E01002251,0.051603905,0.044776119
E01002252,0.035643564,0.028037383
E01002253,0.033181522,0.025769956
E01002254,0.042183623,0.033001245
E01002255,0.020903574,0.017408124
E01002256,0.020680454,0.013861386
E01002257,0.034302326,0.020761246
E01002258,0.036970781,0.039609333
E01002259,0.036962366,0.038538206
E01002260,0.044980443,0.056799563
E01002261,0.062160531,0.077262693
E01002262,0.033333333,0.041289593
E01002263,0.026184539,0.026691496
E01002264,0.060934326,0.055023923
E01002265,0.043889264,0.039333333
E01002266,0.052047189,0.071661238
E01002267,0.054295943,0.0456621
E01002268,0.064112012,0.027613412
E01002269,0.08603352,0.03111588
E01002270,0.024506874,0.030079455
E01002271,0.032042724,0.013174404
E01002272,0.0333081,0.041575492
E01002273,0.039647577,0.0574452
E01002274,0.034798535,0.034834835
E01002275,0.037555228,0.027006173
E01002276,0.052631579,0.063870353
E01002277,0.088666667,0.076448829
E01002278,0.070851461,0.048894063
E01002279,0.080351538,0.050790068
E01002280,0.066883117,0.085465433
E01002281,0.103767758,0.090053213
E01002282,0.150744417,0.196218702
E01002283,0.05108055,0.058173357
E01002284,0.071814255,0.058739255
E01002285,0.03236246,0.031227306
E01002286,0.016949153,0.010107015
E01002287,0.039228296,0.025893958
E01002288,0.015414258,0.020793951
E01002289,0.03030303,0.046622833
E01002290,0.028382838,0.028086218
E01002291,0.048672566,0.05472973
E01002292,0.052157115,0.037147993
E01002293,0.085342529,0.079747003
E01002294,0.048387097,0.04290429
E01002295,0.031867431,0.041150223
E01002296,0.051909308,0.044186047
E01002297,0.088903743,0.080122324
E01002298,0.048638132,0.044965168
E01002299,0.055491329,0.046434494
E01002300,0.038969202,0.035200793
E01002301,0.032692308,0.034313725
E01002302,0.069338422,0.073833432
E01002303,0.049370765,0.039835165
E01002304,0.076271186,0.055335968
E01002305,0.03879027,0.039402985
E01002306,0.051713396,0.055045872
E01002307,0.033293698,0.038688877
E01002308,0.049360146,0.035850081
E01002309,0.048051948,0.05952381
E01002310,0.093396788,0.133122029
E01002311,0.03828033,0.044783983
E01002312,0.065232975,0.054534677
E01002313,0.047712418,0.051792829
E01002314,0.078678679,0.067318132
E01002315,0.050485437,0.038869258
E01002316,0.09125964,0.07490458
E01002317,0.026537217,0.033591731
E01002318,0.026625387,0.030395137
E01002319,0.15720524,0.157808219
E01002320,0.038978495,0.026315789
E01002321,0.107729763,0.063305322
E01002322,0.034288639,0.028467909
E01002323,0.029691211,0.028993746
E01002324,0.038594073,0.02869898
E01002325,0.053123176,0.067493113
E01002326,0.141905396,0.101280559
E01002327,0.037914692,0.022236756
E01002328,0.043812907,0.030100334
E01002329,0.055487053,0.041881813
E01002330,0.043728423,0.080453564
E01002331,0.031786395,0.027511962
E01002332,0.046740467,0.041331803
E01002333,0.028030303,0.035606061
E01002334,0.052694611,0.031322506
E01002335,0.047320807,0.051973684
E01002336,0.052419355,0.042501518
E01002337,0.054868624,0.072646405
E01002338,0.109249818,0.06097561
E01002339,0.042990654,0.042604991
E01002340,0.048375451,0.040661613
E01002341,0.033503277,0.034436192
E01002342,0.060700876,0.050574713
E01002343,0.031615925,0.028064147
E01002344,0.141453831,0.113866397
E01002345,0.217263652,0.105699482
E01002346,0.040951123,0.074270557
E01002347,0.050554017,0.044678055
E01002348,0.035340314,0.021907216
E01002349,0.044884488,0.042180402
E01002350,0.127237852,0.123842593
E01002351,0.042191436,0.034364261
E01002352,0.054367746,0.056926952
E01002353,0.237929318,0.190776699
E01002354,0.040786599,0.032822757
E01002355,0.026530612,0.025050779
E01002356,0.577291382,0.44328429
E01002358,0.075723831,0.057116105
E01002359,0.042921687,0.029434547
E01002360,0.058245614,0.048332199
E01002361,0.243259086,0.170719352
E01002362,0.044786096,0.040549379
E01002363,0.04200627,0.023923445
E01002364,0.015277778,0.017738359
E01002365,0.066920152,0.047368421
E01002366,0.046970728,0.038486209
E01002367,0.108709472,0.059130435
E01002368,0.152309613,0.118630573
E01002369,0.078864353,0.056603774
E01002370,0.114185111,0.074584516
E01002371,0.062230437,0.043829296
E01002372,0.047058824,0.021028037
E01002373,0.057594937,0.046865847
E01002374,0.059895833,0.057288712
E01002375,0.052,0.096323149
E01002376,0.036805556,0.029840389
E01002377,0.068126521,0.057335582
E01002378,0.022740874,0.02262181
E01002379,0.089237057,0.09861809
E01002380,0.050686878,0.068736142
E01002381,0.041693811,0.046453233
E01002382,0.040896359,0.047065338
E01002383,0.041113219,0.033116499
E01002384,0.032236842,0.047823421
E01002385,0.068424357,0.04534005
E01002386,0.108894879,0.117449664
E01002387,0.041121495,0.016791045
E01002388,0.024096386,0.017467249
E01002389,0.022236756,0.019460138
E01002390,0.029757785,0.030221625
E01002391,0.032078964,0.046403712
E01002392,0.076877587,0.076305221
E01002393,0.064435564,0.067041725
E01002394,0.055316533,0.055846422
E01002395,0.066337332,0.042476602
E01002396,0.159659091,0.09940892
E01002397,0.208163265,0.177584442
E01002398,0.05875576,0.048554283
E01002399,0.069461827,0.052343274
E01002400,0.074916759,0.05914787
E01002401,0.082943925,0.084404456
E01002402,0.066357001,0.068125
E01002403,0.048119469,0.044123711
E01002404,0.088900862,0.063904144
E01002405,0.093395253,0.080020387
E01002406,0.085342529,0.079747003
E01002407,0.085342529,0.079747003
E01002408,0.077625571,0.0946924
E01002409,0.064044944,0.04484968
E01002410,0.104460094,0.116554925
E01002411,0.071428571,0.045390735
E01002412,0.12932526,0.186351706
E01002413,0.100391134,0.089598997
E01002414,0.087698294,0.084136397
E01002415,0.031377106,0.036248562
E01002416,0.039013196,0.035382831
E01002417,0.063204005,0.047672462
E01002418,0.021714922,0.025612472
E01002419,0.045632334,0.028301887
E01002420,0.029430182,0.026164646
E01002421,0.051856217,0.058584687
E01002422,0.101248266,0.08778626
E01002423,0.091238671,0.071035242
E01002424,0.05945604,0.047957371
E01002425,0.040488075,0.068181818
E01002426,0.066258352,0.060754532
E01002427,0.04910418,0.03322884
E01002428,0.056271186,0.031766201
E01002429,0.054187192,0.042948718
E01002430,0.030695771,0.036619718
E01002431,0.026111503,0.009516837
E01002432,0.088518281,0.080921053
E01002433,0.051226158,0.05062274
E01002434,0.044215181,0.039909639
E01002435,0.036959554,0.031685678
E01002436,0.052664188,0.058091286
E01002437,0.031442242,0.028531663
E01002438,0.043839758,0.036960986
E01002439,0.103887827,0.068875893
E01002440,0.053509382,0.04600639
E01002441,0.078998073,0.062967581
E01002442,0.047619048,0.065244668
E01002443,0.168389058,0.100744417
E01002444,1.294276458,0.931161324
E01002445,0.097376093,0.088790233
E01002446,0.092923077,0.084944049
E01002447,0.118091914,0.119628906
E01002448,0.105129507,0.098519889
E01002449,0.132002219,0.103658537
E01002450,0.029453015,0.036144578
E01002451,0.04279131,0.029569892
E01002452,0.035529716,0.05276873
E01002453,0.026517384,0.037142857
E01002454,0.064913262,0.061139896
E01002455,0.081268012,0.061255743
E01002456,0.095865788,0.102759836
E01002457,0.180830671,0.074561404
E01002458,0.031183558,0.026425591
E01002459,0.035736291,0.029655991
E01002460,0.084021005,0.085932086
E01002461,0.048117155,0.060625815
E01002462,0.022614841,0.026560425
E01002463,0.029299363,0.042465753
E01002464,0.034375,0.023197492
E01002465,0.06269791,0.053485577
E01002466,0.046912114,0.04345273
E01002467,0.040290621,0.025737602
E01002468,0.061764706,0.035506403
E01002469,0.020908005,0.041287189
E01002470,0.110320285,0.09076087
E01002471,0.022783251,0.03163017
E01002472,0.089058524,0.065953654
E01002473,0.045307443,0.049469965
E01002474,0.070385126,0.042710706
E01002475,0.064839572,0.063314711
E01002476,0.02284264,0.019288728
E01002477,0.051916933,0.04596835
E01002478,0.07312253,0.036307692
E01002479,0.07520564,0.06930157
E01002480,0.027872582,0.027747552
E01002481,0.037172456,0.04659718
E01002482,0.038653367,0.020618557
E01002483,0.082042456,0.071971617
E01002484,0.040730337,0.058823529
E01002485,0.106852497,0.101328087
E01002486,0.07633243,0.092718227
E01002487,0.045379989,0.053291536
E01002488,0.07183908,0.050085373
E01002489,0.076128331,0.139103555
E01002490,0.15846736,0.070725995
E01002491,0.084987593,0.0781893
E01002492,0.075437538,0.065525384
E01002493,0.057733051,0.067721206
E01002494,0.02758216,0.047751249
E01002495,0.03876652,0.047001621
E01002496,0.123552124,0.107747563
E01002497,0.138211382,0.144646465
E01002498,0.095204513,0.060028249
E01002499,0.068008705,0.05404157
E01002501,0.0488677,0.053295129
E01002502,0.076875,0.042929293
E01002503,0.079289941,0.085443038
E01002504,0.085342529,0.079747003
E01002505,0.260361938,0.265915493
E01002506,0.234534696,0.251217137
E01002507,0.117014925,0.104997476
E01002508,0.100253165,0.06808897
E01002509,0.032391454,0.027296937
E01002511,0.064875491,0.054744526
E01002512,0.081408776,0.063376875
E01002513,0.057334326,0.051581843
E01002514,0.162005277,0.190330789
E01002515,0.085342529,0.079747003
E01002516,0.053571429,0.038408779
E01002518,0.053303303,0.074329502
E01002519,0.074666667,0.058232932
