Area,ethnic_2011,ethnic_2021,education_2011,education_2021,elderly_2011,elderly_2021,unemployed_2011,unemployed_2021,median_house_price_2011,median_house_price_2021,crime_2011,crime_2021,gentrification_score
E01002423,0.376,0.622,0.778,0.67,0.142,0.129,0.038461538,0.101637108,265500,492000,0.091238671,0.071035242,-1.490980962
E01002424,0.477,0.629,0.767,0.665,0.108,0.109,0.060739437,0.101167315,214750,474950,0.05945604,0.047957371,0.085143027
E01002425,0.465,0.542,0.81,0.721,0.102,0.11,0.127531883,0.14968652,164500,472500,0.040488075,0.068181818,1.34472269
E01002426,0.554,0.774,0.779,0.692,0.118,0.109,0.085070892,0.146276596,206250,367500,0.066258352,0.060754532,-0.37017123
E01002427,0.432,0.613,0.772,0.699,0.163,0.182,0.053505535,0.111452729,242500,430000,0.04910418,0.03322884,-0.939922675
E01002428,0.356,0.535,0.806,0.673,0.142,0.137,0.054079696,0.090617482,248000,472500,0.056271186,0.031766201,-0.402996719
E01002429,0.394,0.544,0.802,0.699,0.095,0.091,0.092012133,0.125919869,216000,410000,0.054187192,0.042948718,0.062600081
E01002430,0.131,0.217,0.584,0.523,0.181,0.247,0.021877849,0.032939189,600000,920000,0.030695771,0.036619718,-1.097843594
E01002431,0.276,0.427,0.562,0.522,0.183,0.237,0.03187251,0.045620438,442475,785000,0.026111503,0.009516837,-0.570587503
E01002432,0.22,0.379,0.617,0.514,0.197,0.22,0.039895924,0.076612903,407475,645000,0.088518281,0.080921053,-1.34381521
E01002433,0.236,0.375,0.648,0.53,0.153,0.148,0.049814126,0.082205514,249999,406250,0.051226158,0.05062274,-0.763640593
E01002434,0.13,0.179,0.617,0.563,0.21,0.263,0.017819706,0.055900621,535000,851000,0.044215181,0.039909639,-2.263181409
E01002435,0.198,0.304,0.615,0.525,0.2,0.24,0.024738344,0.0584,550500,762500,0.036959554,0.031685678,-1.857298241
E01002436,0.2,0.302,0.671,0.595,0.177,0.203,0.038029386,0.067961165,300500,573500,0.052664188,0.058091286,-0.64874031
E01002437,0.214,0.366,0.625,0.532,0.309,0.354,0.021484375,0.071253071,500000,852500,0.031442242,0.028531663,-2.616218031
E01002438,0.116,0.206,0.693,0.611,0.193,0.187,0.028017241,0.061447811,382500,520000,0.043839758,0.036960986,-1.696837173
E01002439,0.152,0.19,0.709,0.676,0.173,0.192,0.041777778,0.092356688,250000,417150,0.103887827,0.068875893,-0.94843642
E01002440,0.096,0.159,0.798,0.728,0.185,0.191,0.04729064,0.083987441,227000,394975,0.053509382,0.04600639,-0.812408189
E01002441,0.154,0.206,0.748,0.664,0.173,0.211,0.053649956,0.086792453,218750,412500,0.078998073,0.062967581,-0.401655104
E01002442,0.101,0.153,0.799,0.73,0.132,0.16,0.050089445,0.079850746,210000,442500,0.047619048,0.065244668,-0.300350901
E01002443,0.696,0.749,0.697,0.642,0.077,0.087,0.088576159,0.105421687,205500,362000,0.168389058,0.100744417,0.286446724
E01002444,0.482,0.548,0.769,0.697,0.106,0.133,0.106130521,0.122103945,250000,447500,1.294276458,0.931161324,0.154218113
E01002445,0.4,0.484,0.821,0.733,0.084,0.097,0.087332054,0.110162917,225000,435000,0.097376093,0.088790233,0.199959142
E01002446,0.363,0.499,0.784,0.7,0.123,0.099,0.065755764,0.096605744,248140,415500,0.092923077,0.084944049,-0.081378669
E01002447,0.468,0.568,0.746,0.674,0.065,0.066,0.07362885,0.109785203,289230,362500,0.118091914,0.119628906,-0.563309069
E01002448,0.515,0.636,0.766,0.705,0.118,0.119,0.091850829,0.132930514,199950,360000,0.105129507,0.098519889,0.030146129
E01002449,0.577,0.708,0.726,0.682,0.082,0.072,0.075985663,0.119714116,170000,290000,0.132002219,0.103658537,-0.035291819
E01002450,0.3,0.429,0.778,0.637,0.093,0.107,0.037549407,0.05810928,249975,432500,0.029453015,0.036144578,-0.579140432
E01002451,0.316,0.494,0.731,0.616,0.119,0.146,0.037892791,0.064352244,302000,505000,0.04279131,0.029569892,-0.973586618
E01002452,0.35,0.485,0.71,0.622,0.1,0.125,0.036091549,0.088495575,287000,475000,0.035529716,0.05276873,-1.556580645
E01002453,0.31,0.471,0.729,0.618,0.117,0.134,0.03892944,0.082002903,238000,470000,0.026517384,0.037142857,-0.948577007
E01002454,0.29,0.358,0.792,0.691,0.121,0.142,0.06400665,0.126907074,230000,433000,0.064913262,0.061139896,-0.63567004
E01002455,0.429,0.61,0.75,0.654,0.148,0.125,0.079428118,0.133600534,250000,394000,0.081268012,0.061255743,-0.500536745
E01002456,0.314,0.484,0.795,0.658,0.169,0.166,0.063119928,0.100746269,229250,465000,0.095865788,0.102759836,-0.263732255
E01002457,0.442,0.54,0.779,0.688,0.072,0.091,0.078207381,0.1216,260000,468000,0.180830671,0.074561404,-0.357265227
E01002458,0.192,0.369,0.656,0.521,0.234,0.232,0.019607843,0.042589438,485000,727500,0.031183558,0.026425591,-1.791182003
E01002459,0.127,0.278,0.652,0.554,0.239,0.249,0.042570281,0.045090909,460000,716250,0.035736291,0.029655991,-0.883269891
E01002460,0.178,0.246,0.624,0.544,0.236,0.23,0.019680197,0.053480475,380500,525000,0.084021005,0.085932086,-1.822517058
E01002461,0.369,0.522,0.612,0.492,0.183,0.218,0.033488372,0.073809524,325000,990000,0.048117155,0.060625815,0.040150046
E01002462,0.224,0.35,0.606,0.508,0.168,0.158,0.016129032,0.050303556,375000,605000,0.022614841,0.026560425,-2.170179497
E01002463,0.276,0.423,0.657,0.553,0.187,0.231,0.019607843,0.053858521,457500,745000,0.029299363,0.042465753,-2.04456736
E01002464,0.168,0.248,0.666,0.575,0.155,0.152,0.03,0.049257232,334000,536500,0.034375,0.023197492,-0.629092589
E01002465,0.192,0.308,0.698,0.634,0.138,0.112,0.036101083,0.074870274,208000,467500,0.06269791,0.053485577,-0.333761858
E01002466,0.114,0.25,0.732,0.64,0.144,0.138,0.027187766,0.053245806,275000,508000,0.046912114,0.04345273,-1.388173424
E01002467,0.15,0.236,0.729,0.626,0.259,0.245,0.023023023,0.057948316,328750,575000,0.040290621,0.025737602,-1.428491811
E01002468,0.147,0.267,0.725,0.6,0.107,0.144,0.0264,0.05407354,273475,500000,0.061764706,0.035506403,-1.554454181
E01002469,0.147,0.242,0.73,0.617,0.13,0.174,0.021651965,0.058097313,319000,565000,0.020908005,0.041287189,-2.051589847
E01002470,0.202,0.311,0.679,0.593,0.188,0.181,0.035478548,0.08539026,300000,625500,0.110320285,0.09076087,-0.950840611
E01002471,0.17,0.285,0.635,0.55,0.138,0.17,0.025231287,0.045454545,270000,518000,0.022783251,0.03163017,-0.925209547
E01002472,0.295,0.433,0.564,0.465,0.224,0.243,0.036020583,0.075714286,248500,420000,0.089058524,0.065953654,-1.139981898
E01002473,0.403,0.598,0.52,0.42,0.201,0.263,0.038623006,0.086956522,885000,1450000,0.045307443,0.049469965,-1.597636062
E01002474,0.294,0.395,0.574,0.488,0.193,0.194,0.048623853,0.068247126,250000,539000,0.070385126,0.042710706,0.253882476
E01002475,0.313,0.441,0.62,0.534,0.224,0.242,0.053953488,0.094879518,409200,607500,0.064839572,0.063314711,-0.901951193
E01002476,0.462,0.606,0.446,0.366,0.214,0.265,0.037931034,0.057206538,625000,875000,0.02284264,0.019288728,-0.837550629
E01002477,0.403,0.56,0.516,0.429,0.211,0.24,0.057877814,0.102517986,338500,533000,0.051916933,0.04596835,-0.892312751
E01002478,0.272,0.371,0.509,0.439,0.194,0.205,0.051693405,0.072373541,315000,540000,0.07312253,0.036307692,-0.243964132
E01002479,0.303,0.392,0.69,0.604,0.165,0.159,0.05906822,0.08630137,308500,566000,0.07520564,0.06930157,-0.00836519
E01002480,0.293,0.46,0.596,0.478,0.198,0.211,0.032156863,0.061197041,365000,542350,0.027872582,0.027747552,-1.250797317
E01002481,0.313,0.424,0.691,0.608,0.153,0.177,0.066382979,0.101656627,278000,370000,0.037172456,0.04659718,-0.832041703
E01002482,0.405,0.595,0.495,0.398,0.232,0.237,0.03427065,0.068032187,521250,870000,0.038653367,0.020618557,-1.002726711
E01002483,0.404,0.521,0.628,0.531,0.179,0.175,0.056170886,0.077863578,355000,588750,0.082042456,0.071971617,-0.149456506
E01002484,0.26,0.369,0.665,0.608,0.15,0.167,0.045411542,0.087565674,280000,535500,0.040730337,0.058823529,-0.634047507
E01002485,0.341,0.484,0.646,0.56,0.145,0.141,0.065820777,0.08983891,246000,280000,0.106852497,0.101328087,-0.751586172
E01002486,0.604,0.714,0.786,0.702,0.076,0.088,0.101010101,0.14994233,227500,430000,0.07633243,0.092718227,-0.041203347
E01002487,0.71,0.804,0.769,0.679,0.098,0.111,0.096625767,0.157480315,247500,425000,0.045379989,0.053291536,-0.294707096
E01002488,0.62,0.766,0.753,0.702,0.105,0.11,0.094339623,0.143475126,252500,485000,0.07183908,0.050085373,0.04912374
E01002489,0.786,0.853,0.727,0.7,0.088,0.1,0.103085026,0.135604113,245000,465000,0.076128331,0.139103555,0.323756012
E01002490,0.681,0.763,0.766,0.703,0.081,0.107,0.09472982,0.137991779,245000,425000,0.15846736,0.070725995,-0.245638234
E01002491,0.67,0.768,0.786,0.735,0.103,0.094,0.119856887,0.158461538,230000,435000,0.084987593,0.0781893,0.445439283
E01002492,0.758,0.863,0.784,0.686,0.08,0.099,0.084409991,0.134173462,244975,410000,0.075437538,0.065525384,-0.416927048
E01002493,0.645,0.751,0.814,0.759,0.069,0.077,0.124794745,0.197841727,190000,375000,0.057733051,0.067721206,0.040496535
E01002494,0.261,0.404,0.714,0.618,0.105,0.116,0.045527157,0.095851216,250000,485000,0.02758216,0.047751249,-0.952471959
E01002495,0.242,0.392,0.711,0.572,0.084,0.105,0.034227039,0.087398374,250000,520000,0.03876652,0.047001621,-1.538823167
E01002496,0.27,0.446,0.748,0.649,0.126,0.12,0.050190114,0.073856209,240000,370000,0.123552124,0.107747563,-0.666448094
E01002497,0.315,0.449,0.738,0.581,0.135,0.116,0.061456753,0.084910486,250000,412500,0.138211382,0.144646465,-0.229023094
E01002498,0.251,0.399,0.715,0.587,0.174,0.19,0.037218413,0.069084629,310000,395000,0.095204513,0.060028249,-1.442617779
E01002499,0.3,0.368,0.733,0.635,0.147,0.127,0.05229284,0.088358209,216000,492500,0.068008705,0.05404157,0.366102386
E01002501,0.649,0.772,0.736,0.701,0.107,0.131,0.096694215,0.141134752,295000,453750,0.0488677,0.053295129,-0.382838877
E01002502,0.514,0.767,0.835,0.694,0.097,0.079,0.118849357,0.158553547,239000,461250,0.076875,0.042929293,0.120331593
E01002503,0.641,0.779,0.772,0.718,0.079,0.094,0.116935484,0.19047619,230500,468750,0.079289941,0.085443038,-0.070387492
E01002504,0.507,0.445219575,0.782,0.537669242,0.131,0.125633398,0.08169464,0.102151742,284995,364000,0.085342529,0.079747003,-0.122816077
E01002505,0.595,0.7,0.766,0.697,0.081,0.102,0.114591921,0.167634253,150000,227000,0.260361938,0.265915493,-0.475355047
E01002506,0.759,0.843,0.751,0.732,0.082,0.072,0.143625192,0.183152521,155000,400000,0.234534696,0.251217137,1.291413175
E01002507,0.739,0.805,0.756,0.668,0.084,0.095,0.108175062,0.139016393,262000,498000,0.117014925,0.104997476,0.278993239
E01002508,0.632,0.74,0.821,0.74,0.115,0.141,0.161129568,0.191681736,235250,425000,0.100253165,0.06808897,0.121343109
E01002509,0.316,0.454,0.69,0.622,0.168,0.195,0.046800382,0.066230581,417500,707500,0.032391454,0.027296937,-0.416534885
E01002511,0.29,0.391,0.741,0.696,0.14,0.163,0.061497326,0.108645754,260000,435000,0.064875491,0.054744526,-0.666887827
E01002512,0.276,0.445,0.601,0.506,0.214,0.193,0.02574103,0.053859964,317500,510500,0.081408776,0.063376875,-1.156761866
E01002513,0.27,0.469,0.655,0.582,0.198,0.248,0.038085938,0.096345515,411500,635000,0.057334326,0.051581843,-2.087565166
E01002514,0.297,0.398,0.595,0.501,0.132,0.131,0.038888889,0.080246914,222950,365000,0.162005277,0.190330789,-0.916828467
E01002515,0.265,0.445219575,0.666,0.537669242,0.121,0.125633398,0.08169464,0.102151742,201000,505000,0.085342529,0.079747003,0.350973221
E01002516,0.421,0.53,0.603,0.535,0.18,0.216,0.035152636,0.092333059,367000,720000,0.053571429,0.038408779,-1.236456522
E01002518,0.287,0.422,0.72,0.628,0.126,0.164,0.038679245,0.075675676,217500,493000,0.053303303,0.074329502,-0.589574766
E01002519,0.237,0.359,0.749,0.647,0.153,0.128,0.06233988,0.097979179,157000,325000,0.074666667,0.058232932,0.010819467
E01002520,0.318,0.399,0.705,0.625,0.075,0.082,0.078333333,0.098582474,215000,415000,0.118286445,0.096790371,0.210207395
E01002521,0.329,0.429,0.655,0.577,0.164,0.123,0.064269319,0.133136095,175000,280000,0.337370242,0.3513382,-0.644569572
E01002523,0.428,0.446,0.687,0.612,0.078,0.107,0.064541213,0.09263658,247000,456125,0.072039072,0.057196732,-0.111670265
E01002525,0.232,0.396,0.729,0.598,0.164,0.176,0.048440066,0.116712707,240000,440000,0.076255425,0.056529112,-1.535857207
E01002526,0.378,0.532,0.785,0.604,0.077,0.08,0.092953523,0.114633087,223000,316500,0.065329218,0.06336835,-0.490889332
E01002527,0.262,0.336,0.728,0.639,0.175,0.163,0.074393109,0.120539255,225500,307500,0.071193144,0.061836352,-0.592789051
E01002528,0.354,0.505,0.855,0.712,0.116,0.111,0.107023411,0.139059305,210000,412500,0.090479007,0.095036959,0.11424865
E01002529,0.463,0.555,0.68,0.58,0.075,0.069,0.065755208,0.097026604,226000,305000,0.109900521,0.067926045,-0.391778314
E01002530,0.294,0.46,0.827,0.734,0.132,0.091,0.091566265,0.140074906,212500,375000,0.072472594,0.104735376,-0.131533988
E01002531,0.255,0.396,0.749,0.643,0.173,0.183,0.061688312,0.121968616,280000,485000,0.045117429,0.044100119,-0.997299281
E01002532,0.375,0.445219575,0.752,0.537669242,0.056,0.125633398,0.08169464,0.102151742,179777,335956,0.085342529,0.079747003,-1.09739201
E01002533,0.142,0.229,0.722,0.65,0.09,0.139,0.033930254,0.064957265,260000,465000,0.042234332,0.048611111,-1.382816902
E01002534,0.146,0.235,0.665,0.564,0.189,0.222,0.03592233,0.064754098,440000,595000,0.043715847,0.035549704,-1.386413277
E01002535,0.236,0.37,0.586,0.483,0.188,0.185,0.031343284,0.073340471,280500,365000,0.179559571,0.101601831,-1.766269578
E01002536,0.224,0.324,0.632,0.534,0.149,0.122,0.035259549,0.050572519,230000,444970,0.024613221,0.024700599,0.080075532
E01002537,0.236,0.387,0.635,0.482,0.126,0.161,0.031716418,0.061955965,500000,420000,0.058907026,0.04077593,-2.271988306
E01002538,0.151,0.239,0.718,0.62,0.19,0.244,0.046901173,0.071377073,240500,395000,0.07456979,0.060226595,-0.882931751
E01002539,0.122,0.231,0.684,0.594,0.232,0.248,0.026876738,0.081254455,430000,750000,0.027722772,0.021764706,-2.373027133
E01002540,0.542,0.655,0.771,0.681,0.072,0.082,0.121387283,0.162142333,165000,347500,0.126627219,0.142231947,0.306209133
E01002541,0.46,0.568,0.688,0.616,0.087,0.118,0.062026189,0.098513011,211000,410500,0.064336373,0.060851927,-0.338506638
E01002542,0.663,0.775,0.751,0.736,0.077,0.076,0.137375288,0.189608637,220000,275750,0.136950904,0.087958608,-0.30273014
E01002543,0.568,0.718,0.771,0.694,0.095,0.081,0.121551724,0.157635468,225000,375000,0.08908046,0.063851699,0.153221113
E01002544,0.708,0.767,0.673,0.641,0.08,0.126,0.08622079,0.124348474,236500,450000,0.077560687,0.061151079,-0.245343077
E01002545,0.603,0.643,0.816,0.763,0.047,0.081,0.130869131,0.189262966,231000,500000,0.119629874,0.100942127,-0.136388287
E01002546,0.812,0.887,0.741,0.729,0.076,0.091,0.092105263,0.159550562,236500,417500,0.065698042,0.03974284,-0.272862832
E01002547,0.815,0.859,0.731,0.684,0.072,0.095,0.130701754,0.167810831,245000,332500,0.057142857,0.057464455,-0.3645066
E01002548,0.27,0.333,0.836,0.719,0.137,0.109,0.091561939,0.155006859,225000,382500,0.120023767,0.07559496,-0.16182397
E01002549,0.351,0.502,0.755,0.665,0.124,0.159,0.055210918,0.103495545,250000,382500,0.061791383,0.053030303,-1.176211314
E01002550,0.305,0.437,0.726,0.655,0.067,0.069,0.063364894,0.109103544,136500,228500,0.071077091,0.053092501,-0.608270596
E01002551,0.36,0.527,0.802,0.742,0.118,0.11,0.072543618,0.110787172,249950,381250,0.056426332,0.060067275,-0.472780316
E01002552,0.326,0.431,0.811,0.703,0.089,0.108,0.077056277,0.10260223,249000,445000,0.116572149,0.07995365,-0.213112697
E01002553,0.298,0.417,0.821,0.729,0.103,0.104,0.081499593,0.137882018,226000,400000,0.084805654,0.076142132,-0.442996925
E01002554,0.414,0.445219575,0.686,0.537669242,0.043,0.125633398,0.08169464,0.102151742,194475,293000,0.085342529,0.079747003,-1.957131085
E01002555,0.474,0.607,0.75,0.671,0.109,0.144,0.054393305,0.11201867,212500,410000,0.090342679,0.057349398,-0.837033363
E01002556,0.385,0.487,0.779,0.687,0.135,0.123,0.057983193,0.088704089,198500,378000,0.057988166,0.044562334,0.080311673
E01002557,0.318,0.461,0.813,0.693,0.158,0.115,0.061871616,0.104607721,220000,427500,0.066480447,0.061560834,-0.072675585
E01002558,0.343,0.451,0.81,0.727,0.099,0.11,0.095204009,0.130434783,170000,280000,0.068472151,0.067934783,-0.251445802
E01002559,0.345,0.456,0.769,0.682,0.081,0.085,0.071213036,0.106511863,220000,410500,0.107033639,0.071095571,-0.114025988
E01002560,0.297,0.468,0.849,0.727,0.168,0.154,0.080422421,0.132334582,229000,432500,0.083528037,0.055860349,-0.392970061
E01002561,0.323,0.501,0.84,0.73,0.03,0.051,0.102403344,0.133979015,125000,290000,0.066858375,0.048377581,-0.370382071
E01002562,0.326,0.377,0.718,0.595,0.137,0.123,0.098499062,0.10960068,425000,500000,0.089195069,0.108797851,-0.161798394
E01002563,0.328,0.34,0.615,0.472,0.146,0.139,0.055124224,0.067092652,448750,723000,0.071038251,0.051348548,0.172864175
E01002564,0.353,0.414,0.681,0.575,0.094,0.112,0.088744589,0.11697861,301250,580000,0.077736647,0.084900591,0.087214647
E01002565,0.258,0.366,0.635,0.498,0.084,0.109,0.024370095,0.098178138,288000,539500,0.064053203,0.088188976,-3.087339558
E01002566,0.47,0.445219575,0.655,0.537669242,0.072,0.125633398,0.08169464,0.102151742,342500,465000,0.085342529,0.079747003,-0.764060041
E01002567,0.197,0.229,0.531,0.475,0.092,0.14,0.038461538,0.071665561,250000,568750,0.056160458,0.070840198,-0.377941651
E01002568,0.414,0.445219575,0.694,0.537669242,0.097,0.125633398,0.08169464,0.102151742,235000,352500,0.085342529,0.079747003,-0.34626908
E01002569,0.15,0.248,0.425,0.341,0.136,0.141,0.026753435,0.059322034,585000,777500,0.06370876,0.060332542,-1.776046698
E01002570,0.181,0.278,0.435,0.41,0.103,0.11,0.046989721,0.101229212,873000,1310000,0.132465996,0.129981606,-1.315055459
E01002571,0.158,0.188,0.39,0.311,0.124,0.21,0.01875617,0.037488285,650000,970000,0.078947368,0.041442824,-1.592395721
E01002572,0.317,0.329,0.707,0.585,0.107,0.132,0.095673877,0.106276151,352000,485000,0.129404617,0.109924623,-0.177035763
E01002573,0.142,0.177,0.358,0.321,0.109,0.163,0.029268293,0.036277603,1145000,1698113,0.105072464,0.069693095,-0.601660303
E01002574,0.185,0.345,0.392,0.339,0.103,0.13,0.028571429,0.042867182,538613,1315000,0.074869792,0.052173913,-0.321100129
E01002575,0.179,0.218,0.395,0.351,0.111,0.164,0.03343465,0.041604755,695000,1158034,0.098106713,0.067122436,-0.384871401
E01002576,0.253,0.317,0.503,0.459,0.101,0.121,0.054493308,0.08110119,496500,592500,0.050429799,0.046285018,-0.83338389
E01002577,0.209,0.245,0.385,0.371,0.093,0.144,0.041388518,0.061209964,512500,780000,0.076876144,0.056558363,-0.713960038
E01002578,0.192,0.269,0.457,0.375,0.144,0.178,0.033544878,0.06050695,872500,1315000,0.108681246,0.076015727,-1.113181769
E01002579,0.159,0.22,0.426,0.365,0.17,0.226,0.036594473,0.060714286,362500,1147500,0.06685879,0.056798623,0.650154402
E01002580,0.217,0.306,0.49,0.439,0.116,0.134,0.046816479,0.093670886,485500,635000,0.059120404,0.062283737,-1.362272453
E01002581,0.184,0.274,0.404,0.332,0.098,0.124,0.030160858,0.057642487,322500,640000,0.053676865,0.057217848,-0.859326937
E01002582,0.125,0.183,0.426,0.338,0.106,0.157,0.037751004,0.046367852,701500,960000,0.054393305,0.048780488,-1.011463559
E01002583,0.801,0.838,0.687,0.663,0.101,0.131,0.114035088,0.143342391,247500,397500,0.072843823,0.071856287,-0.029098363
E01002584,0.83,0.791,0.721,0.726,0.088,0.099,0.109968354,0.168288495,244000,500000,0.070381232,0.093600764,0.44776743
E01002585,0.715,0.789,0.754,0.722,0.093,0.112,0.100321027,0.145735393,250000,500000,0.092603728,0.056074766,0.197071707
E01002586,0.832,0.851,0.73,0.699,0.113,0.133,0.079136691,0.125500668,255000,500000,0.054654655,0.040361126,0.1326188
E01002587,0.758,0.802,0.681,0.658,0.131,0.16,0.108635097,0.148725949,210000,500000,0.067503925,0.073413521,0.698715551
E01002588,0.511,0.566,0.837,0.703,0.091,0.079,0.166666667,0.163129973,230000,500000,0.076314302,0.088435374,1.059273661
E01002589,0.734,0.75,0.769,0.668,0.087,0.087,0.133008357,0.149566105,172500,461000,0.19009901,0.077015164,1.394839472
E01002590,0.331,0.547,0.771,0.683,0.122,0.145,0.065393093,0.143762183,227000,394000,0.090070537,0.068768997,-1.41797792
E01002591,0.285,0.443,0.84,0.716,0.141,0.116,0.061305732,0.108267717,227750,427500,0.03573487,0.034446211,-0.413671117
E01002592,0.423,0.54,0.793,0.699,0.144,0.137,0.076657459,0.112759644,166000,402500,0.172604114,0.131761442,0.607222327
E01002593,0.385,0.556,0.777,0.698,0.173,0.164,0.075689545,0.114483493,212475,403000,0.073159145,0.091619627,-0.109652483
E01002594,0.523,0.63,0.748,0.666,0.122,0.124,0.079465541,0.126691933,240000,425000,0.071538068,0.072222222,-0.15407494
E01002595,0.37,0.544,0.813,0.727,0.113,0.105,0.073426573,0.105383734,209000,410000,0.081136951,0.065083553,0.021241525
E01002596,0.398,0.492,0.76,0.674,0.028,0.036,0.117491749,0.138755981,136000,236500,0.09572742,0.107612782,-0.07706739
E01002598,0.321,0.425,0.822,0.717,0.077,0.096,0.091114458,0.100462657,232000,400000,0.119848156,0.112661499,-0.076938498
E01002599,0.299,0.416,0.811,0.703,0.079,0.103,0.103298611,0.12287793,203750,355000,0.043424318,0.054987212,-0.275480429
E01002600,0.268,0.451,0.84,0.715,0.099,0.108,0.064781022,0.113135915,222250,406000,0.045841519,0.038274605,-0.842218878
E01002601,0.3,0.415,0.757,0.667,0.059,0.071,0.047302905,0.095104895,203000,305000,0.058247142,0.057671382,-1.213701319
E01002602,0.141,0.263,0.79,0.693,0.121,0.124,0.033302498,0.068412162,226248,390250,0.039295393,0.043624161,-1.342214502
E01002603,0.374,0.467,0.739,0.695,0.045,0.07,0.088105727,0.111037234,209000,375500,0.080787157,0.064881565,-0.327380465
E01002604,0.394,0.426,0.829,0.747,0.064,0.08,0.134899913,0.148482363,189000,402000,0.046162724,0.102439024,0.596166114
E01002605,0.318,0.43,0.803,0.714,0.129,0.108,0.087652439,0.120620333,163000,292475,0.062906725,0.068143101,0.117959552
E01002606,0.341,0.468,0.861,0.773,0.101,0.122,0.096365173,0.145817345,157500,345500,0.071995119,0.070574163,-0.002085477
E01002607,0.361,0.488,0.773,0.644,0.1,0.093,0.068332109,0.093305219,197000,355000,0.080310881,0.069958848,-0.01211907
E01002608,0.319,0.464,0.799,0.699,0.112,0.114,0.086956522,0.120440468,238750,417500,0.120348837,0.099571734,-0.233933325
E01002609,0.226,0.327,0.773,0.665,0.131,0.156,0.058184639,0.097697139,229000,390000,0.044482958,0.050084412,-0.753489136
E01002610,0.305,0.449,0.832,0.72,0.138,0.123,0.078467153,0.130566038,244500,425000,0.061941252,0.063456091,-0.423767447
E01002611,0.315,0.477,0.788,0.697,0.113,0.123,0.064122137,0.09963548,226000,480000,0.089485459,0.09905894,-0.14820875
E01002612,0.341,0.474,0.768,0.59,0.128,0.128,0.082854799,0.098027496,221000,443750,0.145421903,0.123696682,0.202994462
E01002613,0.365,0.484,0.8,0.679,0.114,0.113,0.081585082,0.098837209,246000,422500,0.04743083,0.031827515,0.037512413
E01002614,0.301,0.445,0.734,0.601,0.104,0.111,0.050037908,0.091531756,199500,355000,0.086138049,0.076081788,-0.77671157
E01002615,0.403,0.488,0.809,0.743,0.112,0.122,0.098788444,0.153906867,220000,500000,0.160217244,0.127092374,0.332997207
E01002616,0.222,0.43,0.816,0.7,0.145,0.146,0.052147239,0.081018519,242500,506000,0.070238957,0.061759201,-0.553041651
E01002617,0.199,0.309,0.743,0.626,0.131,0.161,0.033167496,0.068859985,195000,395000,0.035021889,0.048933501,-0.989728683
E01002618,0.813,0.845,0.676,0.623,0.133,0.121,0.081694402,0.141475212,310000,555000,0.055650199,0.039225182,0.031023998
E01002619,0.81,0.821,0.69,0.642,0.141,0.176,0.102900552,0.153618031,286000,505000,0.053752535,0.049010368,-0.058516731
E01002620,0.688,0.79,0.695,0.613,0.092,0.08,0.113513514,0.150049358,167500,275500,0.095956873,0.086187845,0.187106082
E01002621,0.739,0.745,0.691,0.648,0.085,0.103,0.110380117,0.145952836,243000,424000,0.074725275,0.066107548,0.140468826
E01002622,0.787,0.802,0.678,0.629,0.104,0.123,0.083523159,0.126384365,287000,482000,0.074095348,0.053487153,-0.107746437
E01002623,0.789,0.793,0.683,0.677,0.111,0.141,0.111754967,0.181012658,285000,500000,0.072879331,0.069373073,-0.149466869
E01002624,0.73,0.838,0.639,0.615,0.094,0.11,0.103237095,0.134682484,177500,273000,0.085695452,0.101867572,-0.122282382
E01002625,0.848,0.897,0.717,0.67,0.111,0.149,0.096198604,0.15804394,343750,485000,0.051632047,0.064214828,-0.697659429
E01002626,0.769,0.831,0.691,0.648,0.116,0.164,0.100554236,0.135656042,355000,600000,0.111314985,0.100850547,-0.21558841
E01002627,0.747,0.779,0.723,0.665,0.089,0.096,0.15340443,0.182503771,186500,350500,0.049641148,0.047725997,0.487955208
E01002628,0.749,0.821,0.636,0.616,0.112,0.156,0.085848424,0.144846797,230000,547000,0.076765609,0.070390554,0.170590157
E01002629,0.746,0.725,0.618,0.563,0.127,0.117,0.093770492,0.108882521,225000,630000,0.082380952,0.063765941,1.656733771
E01002630,0.745,0.759,0.572,0.552,0.103,0.115,0.087326121,0.137572254,265000,487500,0.096774194,0.070667957,0.093975876
E01002631,0.827,0.889,0.728,0.657,0.076,0.109,0.10460251,0.187456926,192500,420000,0.052375152,0.068648649,-0.216977802
E01002632,0.784,0.809,0.673,0.648,0.117,0.183,0.090303479,0.148775895,293500,542500,0.051969365,0.067041965,-0.432265931
E01002633,0.617,0.725,0.805,0.693,0.102,0.087,0.131443299,0.183403488,226500,500000,0.134264885,0.099728015,0.645088424
E01002634,0.673,0.762,0.824,0.741,0.071,0.069,0.164089347,0.186228482,232500,280000,0.104434072,0.089772727,-0.135422971
E01002635,0.82,0.867,0.672,0.615,0.115,0.132,0.110188679,0.146524734,178500,540000,0.145444256,0.052970297,1.405483356
E01002636,0.794,0.821,0.729,0.654,0.119,0.14,0.115131579,0.129716981,291000,500000,0.042616452,0.040767386,0.278172138
E01002637,0.875,0.897,0.803,0.738,0.093,0.102,0.157723577,0.195323246,170000,380000,0.303827751,0.175257732,0.794040962
E01002638,0.758,0.835,0.815,0.726,0.101,0.096,0.162098669,0.171532847,246750,500000,0.090759978,0.075827206,0.806861616
