lsoa2011:E01001819 : Hackney 020E,68
lsoa2011:E01001744 : Hackney 021B,57.4
lsoa2011:E01001750 : Hackney 021C,59.7
lsoa2011:E01001751 : Hackney 021D,83.6
lsoa2011:E01001756 : Hackney 021E,74.8
lsoa2011:E01033698 : Hackney 021F,45.5
lsoa2011:E01033699 : Hackney 021G,57
lsoa2011:E01033700 : Hackney 021H,61
lsoa2011:E01033707 : Hackney 021I,54
lsoa2011:E01001836 : Hackney 022A,63.1
lsoa2011:E01001840 : Hackney 022B,45.3
lsoa2011:E01001841 : Hackney 022C,73.4
lsoa2011:E01001844 : Hackney 022D,64.6
lsoa2011:E01001845 : Hackney 022E,47.1
lsoa2011:E01001837 : Hackney 023B,76.3
lsoa2011:E01001839 : Hackney 023C,60.9
lsoa2011:E01001842 : Hackney 023D,42.8
lsoa2011:E01001843 : Hackney 023E,55
lsoa2011:E01033704 : Hackney 023F,68.7
lsoa2011:E01033712 : Hackney 023G,60.3
lsoa2011:E01001772 : Hackney 024A,36
lsoa2011:E01001774 : Hackney 024B,56.8
lsoa2011:E01001775 : Hackney 024C,42.4
lsoa2011:E01001815 : Hackney 024D,43.8
lsoa2011:E01001820 : Hackney 024E,45.9
lsoa2011:E01001821 : Hackney 024F,45.8
lsoa2011:E01001752 : Hackney 025A,60.1
lsoa2011:E01001753 : Hackney 025B,36.3
lsoa2011:E01001754 : Hackney 025C,57.2
lsoa2011:E01001755 : Hackney 025D,47.7
lsoa2011:E01001773 : Hackney 025E,48.1
lsoa2011:E01001776 : Hackney 025F,46.6
lsoa2011:E01001779 : Hackney 026A,49.7
lsoa2011:E01001781 : Hackney 026B,53.5
lsoa2011:E01001782 : Hackney 026C,64.9
lsoa2011:E01001783 : Hackney 026D,40
lsoa2011:E01001777 : Hackney 027B,54.8
lsoa2011:E01001780 : Hackney 027D,51.9
lsoa2011:E01001784 : Hackney 027E,52.2
lsoa2011:E01033706 : Hackney 027F,71.2
lsoa2011:E01033708 : Hackney 027G,75.3
lsoa2011:E01033709 : Hackney 027H,55.7
lsoa2011:E01033711 : Hackney 027I,63.7
lsoa2011:E01001798 : Hackney 028A,34.1
lsoa2011:E01001828 : Hackney 028B,36.8
lsoa2011:E01033702 : Hackney 028C,48.1
lsoa2011:E01033705 : Hackney 028D,35.1
lsoa2011:E01033710 : Hackney 028E,51.3
lsoa2011:E01001722 : Hackney 029A,45.7
lsoa2011:E01001728 : Hackney 029B,57.8
lsoa2011:E01001822 : Hackney 029C,42
lsoa2011:E01001827 : Hackney 029D,52
lsoa2011:E01002755 : Islington 001A,63.7
lsoa2011:E01002756 : Islington 001B,72.1
lsoa2011:E01002758 : Islington 001C,54.6
lsoa2011:E01002804 : Islington 001D,55.5
lsoa2011:E01002807 : Islington 001E,61.2
lsoa2011:E01002811 : Islington 001F,58.7
lsoa2011:E01002753 : Islington 002A,62.6
lsoa2011:E01002754 : Islington 002B,79.2
lsoa2011:E01002757 : Islington 002C,66.4
lsoa2011:E01002759 : Islington 002D,76.3
lsoa2011:E01002760 : Islington 002E,55.2
lsoa2011:E01002772 : Islington 002F,67.9
lsoa2011:E01002735 : Islington 003A,59.4
lsoa2011:E01002805 : Islington 003B,70.3
lsoa2011:E01002806 : Islington 003C,72
lsoa2011:E01002808 : Islington 003D,71.3
lsoa2011:E01002809 : Islington 003E,63.3
lsoa2011:E01002810 : Islington 003F,60.6
lsoa2011:E01002768 : Islington 004A,74.4
lsoa2011:E01002770 : Islington 004B,69.4
lsoa2011:E01002771 : Islington 004C,67.8
lsoa2011:E01002773 : Islington 004D,60.2
lsoa2011:E01002774 : Islington 004E,69.5
lsoa2011:E01002732 : Islington 005A,49.5
lsoa2011:E01002734 : Islington 005B,43.3
lsoa2011:E01002736 : Islington 005C,48.3
lsoa2011:E01002737 : Islington 005D,49.8
lsoa2011:E01002751 : Islington 005E,49.3
lsoa2011:E01002742 : Islington 006A,81.9
lsoa2011:E01002747 : Islington 006B,75.5
lsoa2011:E01002748 : Islington 006C,54
lsoa2011:E01002749 : Islington 006D,63.1
lsoa2011:E01033493 : Islington 006F,82.6
lsoa2011:E01033494 : Islington 006G,77.4
lsoa2011:E01002730 : Islington 007A,67.3
lsoa2011:E01002731 : Islington 007B,65.8
lsoa2011:E01002733 : Islington 007C,72.7
lsoa2011:E01002763 : Islington 007D,69
lsoa2011:E01002769 : Islington 008A,74.2
lsoa2011:E01002785 : Islington 008B,76.5
lsoa2011:E01002788 : Islington 008C,79.3
lsoa2011:E01002789 : Islington 008D,84.7
lsoa2011:E01002738 : Islington 009A,76.2
lsoa2011:E01002741 : Islington 009B,64.8
lsoa2011:E01002743 : Islington 009C,67.8
lsoa2011:E01002744 : Islington 009D,78.7
lsoa2011:E01002752 : Islington 009E,64.8
lsoa2011:E01002764 : Islington 010A,69.1
lsoa2011:E01002783 : Islington 010B,70.7
lsoa2011:E01002784 : Islington 010C,63.8
lsoa2011:E01002786 : Islington 010D,62.7
lsoa2011:E01002787 : Islington 010E,63.4
lsoa2011:E01002762 : Islington 011C,75.6
lsoa2011:E01002767 : Islington 011D,65.5
lsoa2011:E01033486 : Islington 011E,61.9
lsoa2011:E01033487 : Islington 011F,60.5
lsoa2011:E01033488 : Islington 011G,59.6
lsoa2011:E01033491 : Islington 011H,67.4
lsoa2011:E01033492 : Islington 011I,69.4
lsoa2011:E01002777 : Islington 012A,77.1
lsoa2011:E01002778 : Islington 012B,48.1
lsoa2011:E01002779 : Islington 012C,74.5
lsoa2011:E01002781 : Islington 012D,61.1
lsoa2011:E01002782 : Islington 012E,48.5
lsoa2011:E01002739 : Islington 013A,81.6
lsoa2011:E01002740 : Islington 013B,83
lsoa2011:E01002745 : Islington 013C,79.8
lsoa2011:E01002795 : Islington 013D,65.6
lsoa2011:E01002796 : Islington 013E,78.2
lsoa2011:E01002716 : Islington 014A,63.1
lsoa2011:E01002718 : Islington 014B,82.5
lsoa2011:E01002721 : Islington 014C,78.8
lsoa2011:E01002775 : Islington 014D,77
lsoa2011:E01002776 : Islington 014E,68.4
lsoa2011:E01002780 : Islington 014F,69
lsoa2011:E01002708 : Islington 015A,65.9
lsoa2011:E01002712 : Islington 015B,64.7
lsoa2011:E01002713 : Islington 015C,69.1
lsoa2011:E01002765 : Islington 015D,56.7
lsoa2011:E01002766 : Islington 015E,56.4
lsoa2011:E01002717 : Islington 016A,75.4
lsoa2011:E01002719 : Islington 016B,82.1
lsoa2011:E01002720 : Islington 016C,58
lsoa2011:E01002790 : Islington 016D,70
lsoa2011:E01002791 : Islington 016E,83.5
lsoa2011:E01002793 : Islington 016F,73
lsoa2011:E01002698 : Islington 017A,76.7
lsoa2011:E01002699 : Islington 017B,84.1
lsoa2011:E01002700 : Islington 017C,87.8
lsoa2011:E01002714 : Islington 017D,82.7
lsoa2011:E01002792 : Islington 017E,77.5
lsoa2011:E01002722 : Islington 018A,73.8
lsoa2011:E01002797 : Islington 018B,67.8
lsoa2011:E01002798 : Islington 018C,82.2
lsoa2011:E01002799 : Islington 018D,68.5
lsoa2011:E01002800 : Islington 018E,60.4
lsoa2011:E01002694 : Islington 019A,55.5
lsoa2011:E01002697 : Islington 019B,47.7
lsoa2011:E01002709 : Islington 019C,62.7
lsoa2011:E01002710 : Islington 019D,58.3
lsoa2011:E01002715 : Islington 019E,55.3
lsoa2011:E01002696 : Islington 020A,82.9
lsoa2011:E01002794 : Islington 020B,77.8
lsoa2011:E01002801 : Islington 020C,81.6
lsoa2011:E01002802 : Islington 020D,82.9
lsoa2011:E01002803 : Islington 020E,74.1
lsoa2011:E01002695 : Islington 021A,68.9
lsoa2011:E01002711 : Islington 021B,63.3
lsoa2011:E01002727 : Islington 021C,77.1
lsoa2011:E01002728 : Islington 021D,57.8
lsoa2011:E01002729 : Islington 021E,79.4
lsoa2011:E01002707 : Islington 022B,70.6
lsoa2011:E01002723 : Islington 022C,67.8
lsoa2011:E01002724 : Islington 022D,75.4
lsoa2011:E01002725 : Islington 022E,65
lsoa2011:E01002726 : Islington 022F,70.9
lsoa2011:E01033489 : Islington 022G,72.3
lsoa2011:E01033490 : Islington 022H,59.7
lsoa2011:E01002701 : Islington 023A,66
lsoa2011:E01002702 : Islington 023B,58.7
lsoa2011:E01002703 : Islington 023C,61.7
lsoa2011:E01002704 : Islington 023D,65.3
lsoa2011:E01002706 : Islington 023E,69
lsoa2011:E01000907 : Camden 001A,73.5
lsoa2011:E01000908 : Camden 001B,72.4
lsoa2011:E01000909 : Camden 001C,84.1
lsoa2011:E01000912 : Camden 001D,77.3
lsoa2011:E01000913 : Camden 001E,88.2
lsoa2011:E01000893 : Camden 002A,88.1
lsoa2011:E01000894 : Camden 002B,84.2
lsoa2011:E01000895 : Camden 002C,79.8
lsoa2011:E01000896 : Camden 002D,84.8
lsoa2011:E01000899 : Camden 002E,87.1
lsoa2011:E01000910 : Camden 003A,84.2
lsoa2011:E01000911 : Camden 003B,78
lsoa2011:E01000921 : Camden 003C,76.4
lsoa2011:E01000923 : Camden 003D,79.1
lsoa2011:E01000928 : Camden 003E,74.5
lsoa2011:E01000878 : Camden 004A,68.5
lsoa2011:E01000879 : Camden 004B,80.4
lsoa2011:E01000880 : Camden 004C,75.8
lsoa2011:E01000884 : Camden 004D,79.9
lsoa2011:E01000885 : Camden 004E,75.7
lsoa2011:E01000871 : Camden 005A,70.3
lsoa2011:E01000872 : Camden 005B,66.9
lsoa2011:E01000873 : Camden 005C,81.3
lsoa2011:E01000874 : Camden 005D,75.6
lsoa2011:E01000877 : Camden 005E,79.1
lsoa2011:E01000886 : Camden 006A,82.8
lsoa2011:E01000887 : Camden 006B,77.1
lsoa2011:E01000888 : Camden 006C,77.6
lsoa2011:E01000892 : Camden 006D,74.4
lsoa2011:E01000903 : Camden 006E,74.1
lsoa2011:E01000889 : Camden 007A,60.9
lsoa2011:E01000890 : Camden 007B,61
lsoa2011:E01000891 : Camden 007C,56.7
lsoa2011:E01000901 : Camden 007D,49.8
lsoa2011:E01000922 : Camden 007E,72.3
lsoa2011:E01000927 : Camden 007F,76.8
lsoa2011:E01000881 : Camden 008A,67.9
lsoa2011:E01000882 : Camden 008B,80.9
lsoa2011:E01000883 : Camden 008C,64.1
lsoa2011:E01000897 : Camden 008D,79.5
lsoa2011:E01000898 : Camden 008E,58.5
lsoa2011:E01000866 : Camden 009A,70.6
lsoa2011:E01000870 : Camden 009B,74.8
lsoa2011:E01000924 : Camden 009C,78.7
lsoa2011:E01000925 : Camden 009D,55.3
lsoa2011:E01000926 : Camden 009E,59.3
lsoa2011:E01000969 : Camden 010A,74.5
lsoa2011:E01000970 : Camden 010B,81.4
lsoa2011:E01000971 : Camden 010C,80.9
lsoa2011:E01000972 : Camden 010D,56.9
lsoa2011:E01000973 : Camden 010E,63.2
lsoa2011:E01000842 : Camden 011A,81
lsoa2011:E01000844 : Camden 011B,75.5
lsoa2011:E01000848 : Camden 011C,78.8
lsoa2011:E01000849 : Camden 011D,76
lsoa2011:E01000900 : Camden 012A,72.2
lsoa2011:E01000902 : Camden 012B,53.1
lsoa2011:E01000904 : Camden 012C,66.3
lsoa2011:E01000905 : Camden 012D,52.1
lsoa2011:E01000906 : Camden 012E,77.5
lsoa2011:E01000875 : Camden 013A,67.5
lsoa2011:E01000876 : Camden 013B,58.4
lsoa2011:E01000931 : Camden 013C,59
lsoa2011:E01000932 : Camden 013D,69.7
lsoa2011:E01000974 : Camden 013E,61
lsoa2011:E01000843 : Camden 014A,71.2
lsoa2011:E01000845 : Camden 014B,78.1
lsoa2011:E01000846 : Camden 014C,58.7
lsoa2011:E01000847 : Camden 014D,59.3
lsoa2011:E01000864 : Camden 015A,73.6
lsoa2011:E01000865 : Camden 015B,74.3
lsoa2011:E01000867 : Camden 015C,59.3
lsoa2011:E01000868 : Camden 015D,47.6
lsoa2011:E01000869 : Camden 015E,72.5
lsoa2011:E01000962 : Camden 016A,74.7
lsoa2011:E01000964 : Camden 016B,74.6
lsoa2011:E01000965 : Camden 016C,71.4
lsoa2011:E01000966 : Camden 016D,83.9
lsoa2011:E01000968 : Camden 016E,74.6
lsoa2011:E01000960 : Camden 017A,61.2
lsoa2011:E01000961 : Camden 017B,53.7
lsoa2011:E01000963 : Camden 017C,51.7
lsoa2011:E01000967 : Camden 017D,75.6
lsoa2011:E01000857 : Camden 018A,80.8
lsoa2011:E01000858 : Camden 018B,57.8
lsoa2011:E01000859 : Camden 018C,86.9
lsoa2011:E01000860 : Camden 018D,82.9
lsoa2011:E01000862 : Camden 018E,82
lsoa2011:E01000856 : Camden 019A,57.1
lsoa2011:E01000861 : Camden 019B,69.5
lsoa2011:E01000957 : Camden 019C,61.1
lsoa2011:E01000958 : Camden 019D,54
lsoa2011:E01000959 : Camden 019E,55.6
lsoa2011:E01000929 : Camden 020A,53.4
lsoa2011:E01000930 : Camden 020B,58.4
lsoa2011:E01000933 : Camden 020C,73
lsoa2011:E01000934 : Camden 020D,51.6
lsoa2011:E01000935 : Camden 020E,52.3
lsoa2011:E01000863 : Camden 021A,76.6
lsoa2011:E01000946 : Camden 021B,64.6
lsoa2011:E01000947 : Camden 021C,63.7
lsoa2011:E01000948 : Camden 021D,74
lsoa2011:E01000952 : Camden 022A,51.2
lsoa2011:E01000953 : Camden 022B,46.8
lsoa2011:E01000954 : Camden 022C,44.1
lsoa2011:E01000955 : Camden 022D,51.5
lsoa2011:E01000956 : Camden 022E,41.2
lsoa2011:E01000944 : Camden 023A,48.2
lsoa2011:E01000945 : Camden 023B,46.8
lsoa2011:E01000949 : Camden 023C,59.8
lsoa2011:E01000950 : Camden 023D,39.7
lsoa2011:E01000951 : Camden 023E,46.4
lsoa2011:E01000936 : Camden 024A,48.9
lsoa2011:E01000938 : Camden 024B,46.1
lsoa2011:E01000939 : Camden 024C,33.4
lsoa2011:E01000940 : Camden 024D,51.3
lsoa2011:E01000853 : Camden 025A,59.7
lsoa2011:E01000937 : Camden 025B,52.3
lsoa2011:E01000941 : Camden 025C,47.5
lsoa2011:E01000942 : Camden 025D,60.4
lsoa2011:E01000943 : Camden 025E,63.7
lsoa2011:E01000850 : Camden 026A,63.9
lsoa2011:E01000851 : Camden 026B,61.9
lsoa2011:E01000852 : Camden 026C,58.8
lsoa2011:E01000854 : Camden 026D,41.7
lsoa2011:E01000915 : Camden 027A,49.6
lsoa2011:E01000916 : Camden 027B,62.6
lsoa2011:E01000917 : Camden 027C,51.6
lsoa2011:E01000920 : Camden 027D,68.4
lsoa2011:E01000855 : Camden 028A,71.5
lsoa2011:E01000914 : Camden 028B,67.9
lsoa2011:E01000918 : Camden 028C,62.6
lsoa2011:E01000919 : Camden 028D,56.9
lsoa2011:E01000587 : Brent 001A,29
lsoa2011:E01000589 : Brent 001B,21.1
lsoa2011:E01000590 : Brent 001C,38
lsoa2011:E01000592 : Brent 001D,30.5
lsoa2011:E01000593 : Brent 001E,26.3
lsoa2011:E01000594 : Brent 001F,23.7
lsoa2011:E01000513 : Brent 002A,37.8
lsoa2011:E01000514 : Brent 002B,41.5
lsoa2011:E01000516 : Brent 002C,40.5
lsoa2011:E01000520 : Brent 002D,43.1
lsoa2011:E01000588 : Brent 002E,27.9
lsoa2011:E01000515 : Brent 003A,34.7
lsoa2011:E01000517 : Brent 003B,33.1
lsoa2011:E01000543 : Brent 003E,21.7
lsoa2011:E01000591 : Brent 003F,21.5
lsoa2011:E01033463 : Brent 003G,28.8
lsoa2011:E01000536 : Brent 004A,30.5
lsoa2011:E01000538 : Brent 004B,34.7
lsoa2011:E01000539 : Brent 004C,36.9
lsoa2011:E01000540 : Brent 004D,32
lsoa2011:E01000541 : Brent 004E,26.8
lsoa2011:E01000518 : Brent 005A,36.7
lsoa2011:E01000519 : Brent 005B,32.3
lsoa2011:E01000623 : Brent 005C,37.6
lsoa2011:E01000624 : Brent 005D,38.8
lsoa2011:E01000629 : Brent 005E,35.8
lsoa2011:E01000480 : Brent 006A,34.6
lsoa2011:E01000484 : Brent 006B,31.2
lsoa2011:E01000485 : Brent 006C,31.3
lsoa2011:E01000486 : Brent 006D,34.5
lsoa2011:E01000487 : Brent 006E,31.7
lsoa2011:E01000572 : Brent 007A,30.1
lsoa2011:E01000573 : Brent 007B,33.4
lsoa2011:E01000574 : Brent 007C,36.7
lsoa2011:E01000575 : Brent 007D,31.2
lsoa2011:E01000577 : Brent 007E,23
lsoa2011:E01000562 : Brent 008A,24.7
lsoa2011:E01000563 : Brent 008B,26.9
lsoa2011:E01000566 : Brent 008C,30.7
lsoa2011:E01000568 : Brent 008D,40
lsoa2011:E01000569 : Brent 008E,31.4
lsoa2011:E01000479 : Brent 009A,31.6
lsoa2011:E01000481 : Brent 009B,29.4
lsoa2011:E01000482 : Brent 009C,25.3
lsoa2011:E01000483 : Brent 009D,26.8
lsoa2011:E01000625 : Brent 009E,43.8
lsoa2011:E01000498 : Brent 010B,23.3
lsoa2011:E01000622 : Brent 010D,52.3
lsoa2011:E01000626 : Brent 010E,35
lsoa2011:E01033464 : Brent 010F,23.9
lsoa2011:E01000497 : Brent 011A,43.8
lsoa2011:E01000499 : Brent 011B,34.8
lsoa2011:E01000501 : Brent 011C,36.9
lsoa2011:E01000502 : Brent 011D,44.7
lsoa2011:E01000503 : Brent 011E,50.9
lsoa2011:E01000570 : Brent 012A,24.4
lsoa2011:E01000571 : Brent 012B,27.7
lsoa2011:E01000576 : Brent 012C,26.6
lsoa2011:E01000578 : Brent 012D,39.7
lsoa2011:E01000564 : Brent 013A,31.1
lsoa2011:E01000565 : Brent 013B,25.4
lsoa2011:E01000607 : Brent 013C,21.4
lsoa2011:E01000608 : Brent 013D,19.6
lsoa2011:E01000613 : Brent 013E,26.8
lsoa2011:E01000506 : Brent 014A,42.4
lsoa2011:E01000509 : Brent 014B,33.4
lsoa2011:E01000510 : Brent 014C,41
lsoa2011:E01000511 : Brent 014D,40.5
lsoa2011:E01000627 : Brent 014E,34.7
lsoa2011:E01000628 : Brent 014F,34.1
lsoa2011:E01000553 : Brent 015A,48.6
lsoa2011:E01000554 : Brent 015B,56.5
lsoa2011:E01000555 : Brent 015C,56.4
lsoa2011:E01000556 : Brent 015D,46.7
lsoa2011:E01000557 : Brent 015E,52.1
lsoa2011:E01000558 : Brent 015F,63.7
lsoa2011:E01000567 : Brent 016A,35.4
lsoa2011:E01000606 : Brent 016B,26.1
lsoa2011:E01000609 : Brent 016C,26
lsoa2011:E01000611 : Brent 016D,17.7
lsoa2011:E01000615 : Brent 017B,23
lsoa2011:E01000617 : Brent 017C,23.7
lsoa2011:E01000618 : Brent 017D,24.3
lsoa2011:E01000619 : Brent 017E,17.4
lsoa2011:E01033424 : Brent 017F,26.1
lsoa2011:E01033457 : Brent 017G,27.9
lsoa2011:E01000504 : Brent 018A,59.2
lsoa2011:E01000505 : Brent 018B,40.5
lsoa2011:E01000507 : Brent 018C,42.5
lsoa2011:E01000512 : Brent 018D,62.7
lsoa2011:E01000559 : Brent 018E,61.1
lsoa2011:E01000610 : Brent 019A,20.5
lsoa2011:E01000612 : Brent 019B,23.8
lsoa2011:E01000631 : Brent 019C,15.3
lsoa2011:E01000633 : Brent 019D,9
lsoa2011:E01000634 : Brent 019E,14.1
lsoa2011:E01000616 : Brent 020A,29.8
lsoa2011:E01000620 : Brent 020B,17.8
lsoa2011:E01000621 : Brent 020C,23
lsoa2011:E01000635 : Brent 020D,18.3
lsoa2011:E01000636 : Brent 020E,17.5
lsoa2011:E01000596 : Brent 021A,24.1
lsoa2011:E01000601 : Brent 021B,24.4
lsoa2011:E01000602 : Brent 021C,21.8
lsoa2011:E01000603 : Brent 021D,27.1
lsoa2011:E01000604 : Brent 021E,22
lsoa2011:E01000605 : Brent 021F,29.2
lsoa2011:E01000488 : Brent 022A,43.8
lsoa2011:E01000637 : Brent 022B,51
lsoa2011:E01000639 : Brent 022C,58.7
lsoa2011:E01000642 : Brent 022D,58.3
lsoa2011:E01000644 : Brent 022E,49.4
lsoa2011:E01000490 : Brent 023A,65.4
lsoa2011:E01000494 : Brent 023B,54.8
lsoa2011:E01000495 : Brent 023C,61.4
lsoa2011:E01000560 : Brent 023D,73.6
lsoa2011:E01000561 : Brent 023E,56.6
lsoa2011:E01000638 : Brent 024A,45.5
lsoa2011:E01000640 : Brent 024B,40.8
lsoa2011:E01000641 : Brent 024C,42.5
lsoa2011:E01000643 : Brent 024D,34.9
lsoa2011:E01000508 : Brent 025A,34.6
lsoa2011:E01000521 : Brent 025B,29.4
lsoa2011:E01000522 : Brent 025C,38.3
lsoa2011:E01000526 : Brent 025D,25.9
lsoa2011:E01000527 : Brent 025E,36.1
lsoa2011:E01000528 : Brent 025F,20.6
lsoa2011:E01000471 : Brent 026A,23.8
lsoa2011:E01000474 : Brent 026B,10.3
lsoa2011:E01000476 : Brent 026C,15.1
lsoa2011:E01000477 : Brent 026D,23
lsoa2011:E01000630 : Brent 026E,15.5
lsoa2011:E01000595 : Brent 027A,26.2
lsoa2011:E01000599 : Brent 027D,23.2
lsoa2011:E01000600 : Brent 027E,23.3
lsoa2011:E01033456 : Brent 027F,16.3
lsoa2011:E01000545 : Brent 028A,63.6
lsoa2011:E01000546 : Brent 028B,66
lsoa2011:E01000547 : Brent 028C,62.6
lsoa2011:E01000548 : Brent 028D,61.5
lsoa2011:E01000549 : Brent 028E,67.4
lsoa2011:E01000472 : Brent 029A,33.1
lsoa2011:E01000473 : Brent 029B,8.7
lsoa2011:E01000475 : Brent 029C,21
lsoa2011:E01000478 : Brent 029D,15.3
lsoa2011:E01000632 : Brent 029E,7.5
lsoa2011:E01000489 : Brent 030A,51.7
lsoa2011:E01000491 : Brent 030B,54.4
lsoa2011:E01000492 : Brent 030C,60.5
lsoa2011:E01000493 : Brent 030D,58.9
lsoa2011:E01000581 : Brent 030E,67.2
lsoa2011:E01000523 : Brent 031A,39.5
lsoa2011:E01000524 : Brent 031B,31.6
lsoa2011:E01000525 : Brent 031C,39.5
lsoa2011:E01000533 : Brent 031E,41.7
lsoa2011:E01000535 : Brent 031F,51.8
lsoa2011:E01033455 : Brent 031G,39.5
lsoa2011:E01033485 : Brent 031H,35.5
lsoa2011:E01000579 : Brent 032A,58.6
lsoa2011:E01000580 : Brent 032B,73.4
lsoa2011:E01000582 : Brent 032C,74.6
lsoa2011:E01000583 : Brent 032D,66.5
lsoa2011:E01000586 : Brent 032E,53.2
lsoa2011:E01000530 : Brent 033A,55
lsoa2011:E01000531 : Brent 033B,52.5
lsoa2011:E01000532 : Brent 033C,53.3
lsoa2011:E01000534 : Brent 033D,51
lsoa2011:E01000584 : Brent 033E,53.1
lsoa2011:E01000585 : Brent 033F,58.4
lsoa2011:E01000544 : Brent 034A,33.5
lsoa2011:E01000550 : Brent 034B,46.3
lsoa2011:E01000551 : Brent 034C,29.4
lsoa2011:E01000552 : Brent 034D,23
lsoa2011:E01001269 : Ealing 001A,49.7
lsoa2011:E01001271 : Ealing 001B,48.4
lsoa2011:E01001309 : Ealing 001C,45.1
lsoa2011:E01001310 : Ealing 001D,43
lsoa2011:E01001311 : Ealing 001E,51.5
lsoa2011:E01001307 : Ealing 002A,49.1
lsoa2011:E01001308 : Ealing 002B,37.2
lsoa2011:E01001312 : Ealing 002C,39.2
lsoa2011:E01001313 : Ealing 002D,35.2
lsoa2011:E01001314 : Ealing 002E,48.1
lsoa2011:E01001315 : Ealing 003A,41.5
lsoa2011:E01001316 : Ealing 003B,41.4
lsoa2011:E01001317 : Ealing 003C,48.8
lsoa2011:E01001318 : Ealing 003D,49.7
lsoa2011:E01001320 : Ealing 003E,46.8
lsoa2011:E01001321 : Ealing 003F,52.4
lsoa2011:E01001270 : Ealing 004A,52.3
lsoa2011:E01001319 : Ealing 004B,50.5
lsoa2011:E01001322 : Ealing 004C,53.7
lsoa2011:E01001323 : Ealing 004D,48.1
lsoa2011:E01001341 : Ealing 005A,34.1
lsoa2011:E01001342 : Ealing 005B,36.7
lsoa2011:E01001343 : Ealing 005C,43.2
lsoa2011:E01001345 : Ealing 005D,32.3
lsoa2011:E01001265 : Ealing 006A,53
lsoa2011:E01001266 : Ealing 006B,48.6
lsoa2011:E01001267 : Ealing 006C,48.4
lsoa2011:E01001272 : Ealing 006D,48.5
lsoa2011:E01001349 : Ealing 006E,45.8
lsoa2011:E01001344 : Ealing 007A,50.6
lsoa2011:E01001346 : Ealing 007B,55.9
lsoa2011:E01001347 : Ealing 007C,54
lsoa2011:E01001348 : Ealing 007D,55.7
lsoa2011:E01001257 : Ealing 008A,41.1
lsoa2011:E01001324 : Ealing 008B,44.9
lsoa2011:E01001326 : Ealing 008C,47.6
lsoa2011:E01001330 : Ealing 008D,44.4
lsoa2011:E01001332 : Ealing 008E,39.1
lsoa2011:E01001325 : Ealing 009A,52.8
lsoa2011:E01001327 : Ealing 009B,47.4
lsoa2011:E01001328 : Ealing 009C,42.9
lsoa2011:E01001329 : Ealing 009D,46.8
lsoa2011:E01001331 : Ealing 009E,36.9
lsoa2011:E01001258 : Ealing 010B,47.8
lsoa2011:E01001262 : Ealing 010C,47.1
lsoa2011:E01001263 : Ealing 010D,42.5
lsoa2011:E01001264 : Ealing 010E,50.6
lsoa2011:E01032743 : Ealing 010F,32.4
lsoa2011:E01032744 : Ealing 010G,35.2
lsoa2011:E01001276 : Ealing 011A,54.1
lsoa2011:E01001277 : Ealing 011B,52.2
lsoa2011:E01001278 : Ealing 011C,47.1
lsoa2011:E01001280 : Ealing 011D,59.5
lsoa2011:E01001218 : Ealing 012A,33.3
lsoa2011:E01001260 : Ealing 012B,44.2
lsoa2011:E01001261 : Ealing 012C,44.4
lsoa2011:E01001268 : Ealing 012D,59.2
lsoa2011:E01001209 : Ealing 013A,79.6
lsoa2011:E01001211 : Ealing 013B,73.4
lsoa2011:E01001279 : Ealing 013C,70.9
lsoa2011:E01001281 : Ealing 013D,78.7
lsoa2011:E01001217 : Ealing 014A,27
lsoa2011:E01001259 : Ealing 014B,43.9
lsoa2011:E01001291 : Ealing 014C,26.4
lsoa2011:E01001292 : Ealing 014D,28.5
lsoa2011:E01001293 : Ealing 014E,15.3
lsoa2011:E01001196 : Ealing 015A,50
lsoa2011:E01001238 : Ealing 015B,45.4
lsoa2011:E01001239 : Ealing 015C,43.7
lsoa2011:E01001246 : Ealing 015D,52.1
lsoa2011:E01001247 : Ealing 015E,54
lsoa2011:E01001210 : Ealing 016A,44.8
lsoa2011:E01001282 : Ealing 016B,58.8
lsoa2011:E01001283 : Ealing 016C,56.7
lsoa2011:E01001285 : Ealing 016D,61.4
lsoa2011:E01001286 : Ealing 016E,62.7
lsoa2011:E01001287 : Ealing 016F,42.5
lsoa2011:E01001294 : Ealing 017A,10.3
lsoa2011:E01001295 : Ealing 017B,11.4
lsoa2011:E01001296 : Ealing 017C,15.2
lsoa2011:E01001297 : Ealing 017D,10.6
lsoa2011:E01001298 : Ealing 017E,15.8
lsoa2011:E01001204 : Ealing 018A,66.7
lsoa2011:E01001205 : Ealing 018B,52.7
lsoa2011:E01001206 : Ealing 018C,33.7
lsoa2011:E01001207 : Ealing 018D,71.9
lsoa2011:E01001208 : Ealing 018E,76.6
lsoa2011:E01001212 : Ealing 018F,71.1
lsoa2011:E01001222 : Ealing 019A,61.6
lsoa2011:E01001224 : Ealing 019B,81.7
lsoa2011:E01001226 : Ealing 019C,66.6
lsoa2011:E01001227 : Ealing 019D,70.1
lsoa2011:E01001228 : Ealing 019E,69.3
lsoa2011:E01001221 : Ealing 020A,69.4
lsoa2011:E01001223 : Ealing 020B,74
lsoa2011:E01001225 : Ealing 020C,67.4
lsoa2011:E01001235 : Ealing 020D,69.3
lsoa2011:E01001236 : Ealing 020E,67.9
lsoa2011:E01001273 : Ealing 020F,50.9
lsoa2011:E01001274 : Ealing 020G,36.7
