LSOA Code,2011_summary,2021_summary,Population_2021,Population_2011,crime_2011,crime_2021
E01003102,511,416,1771,1745,0.29283667621776505,0.23489553924336534
E01003104,120,103,1731,1627,0.07375537799631224,0.05950317735413056
E01003105,122,124,1762,1681,0.0725758477096966,0.07037457434733257
E01003106,172,147,2122,1974,0.08713272543059777,0.06927426955702168
E01003107,157,134,1842,1926,0.08151609553478713,0.0727470141150923
E01003108,125,122,1564,1558,0.08023106546854943,0.07800511508951406
E01003110,119,142,2071,1878,0.06336528221512247,0.06856591018831483
E01003111,86,132,2000,1535,0.056026058631921824,0.066
E01003112,129,145,1771,1509,0.08548707753479125,0.0818746470920384
E01003113,162,130,1765,1988,0.08148893360160966,0.07365439093484419
E01003114,187,282,2435,1829,0.10224166211044286,0.11581108829568788
E01003115,124,131,1625,1625,0.07630769230769231,0.08061538461538462
E01003116,88,70,1776,1604,0.05486284289276808,0.039414414414414414
E01003117,200,178,1889,1935,0.10335917312661498,0.09422975119110641
E01003118,349,316,1878,1744,0.20011467889908258,0.16826411075612355
E01003119,181,118,2068,1891,0.09571655208884189,0.05705996131528046
E01003120,319,256,2389,1987,0.16054353296426774,0.10715780661364588
E01003121,69,82,1561,1625,0.04246153846153846,0.05253042921204356
E01003122,190,106,1909,1832,0.1037117903930131,0.05552645364064956
E01003123,149,99,1621,1500,0.09933333333333333,0.06107341147439852
E01003124,85,90,1382,1457,0.05833905284831846,0.06512301013024602
E01003125,112,111,1800,1761,0.06360022714366836,0.06166666666666667
E01003126,153,147,1687,1547,0.0989010989010989,0.08713692946058091
E01003127,232,164,2116,1799,0.12896053362979434,0.07750472589792061
E01003128,217,204,1608,1511,0.14361350099272005,0.12686567164179105
E01003129,173,141,1789,1847,0.0936654033567948,0.07881498043599776
E01003130,149,146,1872,1750,0.08514285714285715,0.07799145299145299
E01003131,156,159,2177,1455,0.10721649484536082,0.07303628847037207
E01003132,100,128,1501,1520,0.06578947368421052,0.08527648234510327
E01003133,144,128,1632,1720,0.08372093023255814,0.0784313725490196
E01003134,85,70,1626,1561,0.05445227418321589,0.04305043050430504
E01003135,127,123,1878,1696,0.07488207547169812,0.06549520766773163
E01003136,81,80,1614,1590,0.0509433962264151,0.04956629491945477
E01003137,134,146,1601,1478,0.09066305818673884,0.09119300437226734
E01003138,112,59,1456,1545,0.07249190938511327,0.040521978021978024
E01003139,120,83,1548,1575,0.0761904761904762,0.053617571059431525
E01003140,57,63,1498,1496,0.038101604278074866,0.04205607476635514
E01003141,132,123,1842,1712,0.07710280373831775,0.06677524429967427
E01003142,82,89,1429,1369,0.05989773557341125,0.0622813156053184
E01003143,79,73,1570,1431,0.05520614954577219,0.0464968152866242
E01003144,240,187,1571,1568,0.15306122448979592,0.11903246339910885
E01003145,143,126,1648,1708,0.08372365339578454,0.07645631067961164
E01003146,76,90,1630,1527,0.04977079240340537,0.05521472392638037
E01003147,126,113,2063,2000,0.063,0.054774600096946194
E01003148,92,114,1802,1789,0.05142537730575741,0.06326304106548279
E01003149,104,94,1781,1781,0.058394160583941604,0.052779337450870295
E01003150,154,151,1915,1721,0.0894828588030215,0.07885117493472585
E01003151,133,107,1953,1954,0.06806550665301944,0.05478750640040963
E01003152,151,94,1909,1950,0.07743589743589743,0.04924044002095338
E01003153,218,188,2151,2079,0.10485810485810486,0.08740120874012088
E01003154,116,165,1991,1844,0.06290672451193059,0.08287292817679558
E01003155,134,98,1844,1809,0.07407407407407407,0.05314533622559653
E01003156,88,73,1569,1566,0.0561941251596424,0.04652644996813257
E01003157,100,78,1564,1554,0.06435006435006435,0.049872122762148335
E01003158,101,58,1613,1602,0.06304619225967541,0.03595784252944823
E01003159,86,113,1785,1481,0.05806887238352464,0.06330532212885154
E01003160,69,52,1430,1470,0.04693877551020408,0.03636363636363636
E01003161,88,60,1302,1267,0.06945540647198106,0.04608294930875576
E01003162,165,90,1877,2116,0.07797731568998109,0.04794885455514118
E01003163,85,62,1627,1521,0.055884286653517426,0.03810694529809465
E01003164,217,169,2250,2114,0.10264900662251655,0.07511111111111111
E01003165,113,104,1661,1602,0.07053682896379526,0.06261288380493679
E01003166,271,290,2557,2284,0.11865148861646235,0.1134141572154869
E01003167,130,100,1770,1713,0.07589025102159953,0.05649717514124294
E01003168,110,115,1649,1584,0.06944444444444445,0.06973923590054579
E01003169,229,173,2328,2434,0.09408381265406737,0.0743127147766323
E01003170,149,76,1922,1835,0.08119891008174387,0.03954214360041623
E01003171,128,132,1669,1752,0.0730593607305936,0.07908927501497903
E01003172,184,128,1954,1950,0.09435897435897436,0.06550665301944729
E01003173,140,88,1655,1619,0.08647313156269303,0.053172205438066465
E01003174,152,115,1982,2039,0.07454634624816087,0.058022199798183655
E01003175,104,113,1564,1610,0.06459627329192547,0.07225063938618925
E01003176,229,240,1942,1905,0.12020997375328084,0.12358393408856849
E01003177,168,171,1590,1662,0.10108303249097472,0.10754716981132076
E01003178,108,135,1482,1622,0.06658446362515413,0.09109311740890688
E01003179,185,108,1611,1658,0.11158021712907117,0.0670391061452514
E01003180,112,107,1555,1517,0.07382992748846408,0.06881028938906752
E01003181,148,96,1557,1481,0.099932478055368,0.06165703275529865
E01003182,158,117,1783,1835,0.08610354223433242,0.06561974200785194
E01003183,212,156,1605,1505,0.14086378737541527,0.09719626168224299
E01003184,96,94,1415,1417,0.06774876499647142,0.06643109540636043
E01003185,141,94,1879,1667,0.08458308338332333,0.050026609898882385
E01003186,270,240,2457,1968,0.13719512195121952,0.09768009768009768
E01003187,106,117,2294,1494,0.07095046854082998,0.05100261551874455
E01003188,142,100,1294,1354,0.10487444608567208,0.07727975270479134
E01003189,130,154,1732,1664,0.078125,0.08891454965357967
E01003190,245,238,2303,1885,0.129973474801061,0.1033434650455927
E01003191,109,103,1671,1501,0.072618254497002,0.061639736684619986
E01003192,220,169,1764,1645,0.1337386018237082,0.09580498866213152
E01003193,256,371,1782,1563,0.163787587971849,0.20819304152637486
E01003194,111,186,1770,1677,0.06618962432915922,0.10508474576271186
E01003195,84,100,1523,1546,0.054333764553686936,0.06565988181221274
E01003196,157,205,1732,1673,0.09384339509862523,0.11836027713625866
E01003197,94,108,1621,1632,0.05759803921568627,0.06662553979025293
E01003198,71,49,1507,1470,0.04829931972789116,0.0325149303251493
E01003199,341,314,1966,1739,0.1960897067280046,0.15971515768056968
E01003200,211,172,1500,1565,0.13482428115015974,0.11466666666666667
E01003201,187,152,1686,1667,0.11217756448710257,0.09015421115065243
E01003202,82,87,1586,1559,0.05259781911481719,0.05485498108448928
E01003203,231,214,1986,1784,0.12948430493273544,0.10775427995971802
E01003204,94,87,1583,1402,0.06704707560627675,0.054958938723941884
E01003205,84,71,1363,1333,0.06301575393848462,0.052090975788701394
E01003206,63,95,1403,1581,0.03984819734345351,0.06771204561653599
E01003207,207,233,2330,1410,0.14680851063829786,0.1
E01003209,155,121,1918,2027,0.07646768623581648,0.06308654848800835
E01003210,219,177,1755,1761,0.12436115843270869,0.10085470085470086
E01003211,173,143,1553,1577,0.10970196575776792,0.09207984546039923
E01003212,152,124,2027,1992,0.07630522088353414,0.061174148988653185
E01003213,153,112,1960,1957,0.07818088911599387,0.05714285714285714
E01003214,182,221,1782,1785,0.10196078431372549,0.12401795735129069
E01003215,378,223,1893,1968,0.19207317073170732,0.11780243000528262
E01003216,103,140,1689,1882,0.05472901168969182,0.08288928359976318
E01003217,53,51,1956,1672,0.031698564593301434,0.02607361963190184
E01003218,77,80,1522,1502,0.05126498002663116,0.052562417871222074
E01003219,71,101,1741,1650,0.04303030303030303,0.058012636415852956
E01003220,112,115,1659,1556,0.07197943444730077,0.06931886678722121
E01003221,180,212,2185,1969,0.0914169629253428,0.09702517162471395
E01003222,64,107,1587,1636,0.039119804400977995,0.06742281033396345
E01003223,138,154,1712,1722,0.08013937282229965,0.08995327102803738
E01003224,61,126,1708,1662,0.036702767749699154,0.07377049180327869
E01003225,82,109,1598,1507,0.054412740544127404,0.06821026282853566
E01003226,117,124,1835,1754,0.06670467502850627,0.06757493188010899
E01003227,88,64,1649,1665,0.05285285285285285,0.038811400848999394
E01003228,58,81,1558,1518,0.03820816864295125,0.051989730423620026
E01003229,181,255,1687,1566,0.11558109833971902,0.15115589804386484
E01003230,124,136,1986,1941,0.06388459556929418,0.06847935548841894
E01003231,142,177,1561,1618,0.08776266996291718,0.1133888532991672
E01003232,85,89,1753,1721,0.04938988959907031,0.050770108385624645
E01003233,81,65,1866,1705,0.04750733137829912,0.03483386923901393
E01003235,101,160,1462,1284,0.07866043613707165,0.1094391244870041
E01003236,149,114,1680,1591,0.09365179132620993,0.06785714285714285
E01003237,197,195,1723,1477,0.13337846987136087,0.11317469529889727
E01003238,106,98,1481,1410,0.075177304964539,0.0661715057393653
E01003239,132,104,1602,1429,0.09237228831350595,0.06491885143570537
E01003240,137,146,1998,1790,0.07653631284916201,0.07307307307307308
E01003241,151,116,1633,1538,0.09817945383615084,0.07103490508266994
E01003243,194,208,1484,1364,0.14222873900293256,0.14016172506738545
E01003244,75,105,1861,1625,0.046153846153846156,0.05642127888232133
E01003245,110,119,1986,1573,0.06993006993006994,0.05991943605236657
E01003246,189,177,2365,1451,0.1302549965541006,0.07484143763213531
E01003247,150,149,2086,1700,0.08823529411764706,0.07142857142857142
E01003248,182,114,1640,1634,0.11138310893512852,0.06951219512195123
E01003249,102,128,2038,1957,0.052120592743995914,0.06280667320902845
E01003251,186,113,1710,2014,0.09235352532274081,0.06608187134502924
E01003252,117,97,1585,1558,0.07509627727856226,0.061198738170347
E01003253,272,171,1444,1452,0.18732782369146006,0.11842105263157894
E01003254,68,129,1426,1438,0.04728789986091794,0.09046283309957924
E01003255,259,275,1951,1907,0.13581541688515994,0.14095335725269093
E01003256,164,220,2098,2069,0.07926534557757371,0.10486177311725453
E01003257,104,73,1648,1667,0.0623875224955009,0.04429611650485437
E01003258,91,58,1540,1504,0.06050531914893617,0.03766233766233766
E01003259,187,159,1746,1624,0.11514778325123153,0.09106529209621993
E01003260,105,86,1660,1818,0.057755775577557754,0.051807228915662654
E01003261,79,73,1515,1503,0.05256154357950765,0.048184818481848184
E01003262,71,85,1530,1377,0.05156136528685548,0.05555555555555555
E01003263,145,170,1832,1666,0.08703481392557023,0.0927947598253275
E01003264,118,77,1696,1605,0.0735202492211838,0.04540094339622641
E01003265,128,121,1632,1542,0.08300907911802853,0.0741421568627451
E01003266,133,120,1735,1726,0.07705677867902665,0.069164265129683
E01003267,74,97,1749,1570,0.04713375796178344,0.05546026300743282
E01003268,130,122,1847,1666,0.07803121248499399,0.0660530590146183
E01003269,88,80,1616,1551,0.05673758865248227,0.04950495049504951
E01003270,75,57,1672,1641,0.04570383912248629,0.03409090909090909
E01003271,62,61,1601,1659,0.037371910789632305,0.038101186758276076
E01003272,220,193,2008,1986,0.1107754279959718,0.09611553784860558
E01003273,86,63,1509,2018,0.04261645193260654,0.041749502982107355
E01003274,117,122,1558,1727,0.0677475390851187,0.07830551989730423
E01003275,94,110,1712,1722,0.0545876887340302,0.06425233644859812
E01003276,124,87,1937,1901,0.06522882693319305,0.04491481672689726
E01003277,136,109,1690,1729,0.07865818392134181,0.06449704142011835
E01003278,294,129,2110,1913,0.15368531102979613,0.06113744075829384
E01003279,84,79,1568,1599,0.0525328330206379,0.05038265306122449
E01003280,127,56,1620,1608,0.07898009950248756,0.0345679012345679
E01003281,130,63,1508,1536,0.08463541666666667,0.04177718832891247
E01003282,152,153,2382,2435,0.06242299794661191,0.06423173803526448
E01003283,142,110,2119,2105,0.067458432304038,0.05191127890514394
E01003284,96,155,1871,1765,0.054390934844192634,0.08284339925173703
E01003285,125,131,1757,1619,0.07720815318097592,0.07455890722822994
E01003286,207,225,1740,1633,0.1267605633802817,0.12931034482758622
E01003287,112,95,1953,1908,0.05870020964360587,0.04864311315924219
E01003288,177,173,2162,1813,0.09762824048538334,0.08001850138760407
E01003290,198,184,1935,1748,0.11327231121281464,0.09509043927648579
E01003291,365,472,1535,1515,0.24092409240924093,0.30749185667752443
E01003292,137,211,1806,1574,0.08703939008894536,0.1168327796234773
E01003293,129,139,1570,1525,0.08459016393442623,0.08853503184713375
E01003295,137,162,1796,1675,0.0817910447761194,0.09020044543429843
E01003297,195,131,1714,1553,0.12556342562781714,0.0764294049008168
E01003298,81,59,1265,1296,0.0625,0.0466403162055336
E01003299,232,234,1819,1633,0.14206981016533987,0.12864211105002749
E01003300,158,118,1477,1360,0.1161764705882353,0.07989167230873392
E01003301,227,103,2619,2202,0.1030881017257039,0.039327987781596026
E01003302,140,133,1874,1512,0.09259259259259259,0.07097118463180363
E01003303,586,366,1743,1559,0.3758819756254009,0.2099827882960413
E01003304,462,385,2220,1920,0.240625,0.17342342342342343
E01003305,79,166,2265,1368,0.0577485380116959,0.07328918322295806
E01003307,70,70,1597,1521,0.04602235371466141,0.043832185347526614
E01003308,125,119,1766,1826,0.06845564074479737,0.06738391845979615
E01003309,172,161,1621,1506,0.11420982735723771,0.09932140653917335
E01003310,114,153,1550,1569,0.07265774378585087,0.09870967741935484
E01003311,94,85,1617,1546,0.06080206985769728,0.05256648113790971
E01003312,124,98,1747,1761,0.0704145371947757,0.05609616485403549
E01003313,162,105,1499,1529,0.10595160235448005,0.07004669779853236
E01003314,84,85,1650,1608,0.05223880597014925,0.051515151515151514
E01003315,114,103,1304,1300,0.0876923076923077,0.0789877300613497
E01003316,84,103,1485,1493,0.05626255860683188,0.06936026936026936
E01003318,646,804,2076,1653,0.39080459770114945,0.3872832369942196
E01003319,122,174,1784,1826,0.06681270536692223,0.09753363228699552
E01003320,193,221,1571,1505,0.1282392026578073,0.1406747294716741
E01003321,126,157,1743,1967,0.06405693950177936,0.09007458405048767
E01003322,163,138,1614,1437,0.11343075852470424,0.08550185873605948
E01003323,116,117,1493,1488,0.07795698924731183,0.0783657066309444
E01003324,215,318,1653,1475,0.14576271186440679,0.19237749546279492
E01003325,190,222,1801,1735,0.10951008645533142,0.12326485285952249
E01003326,100,124,1825,1474,0.06784260515603799,0.06794520547945206
E01003327,196,211,1670,1808,0.1084070796460177,0.12634730538922156
E01003328,121,82,1748,1721,0.07030796048808832,0.04691075514874142
E01003329,106,93,1610,1589,0.06670862177470108,0.0577639751552795
E01003330,70,92,1593,1544,0.04533678756476684,0.05775266792215945
E01003331,101,68,1525,1406,0.07183499288762446,0.04459016393442623
E01003332,88,88,1568,1477,0.05958023019634394,0.05612244897959184
E01003333,119,109,1530,1553,0.07662588538312942,0.07124183006535947
E01003334,275,220,1817,1661,0.16556291390728478,0.12107870115575124
E01003335,101,106,1524,1398,0.07224606580829757,0.06955380577427822
E01003336,81,109,1510,1391,0.058231488138030196,0.07218543046357616
E01003337,108,133,1425,1634,0.06609547123623011,0.09333333333333334
E01003338,152,189,2051,1787,0.08505875769445999,0.09215017064846416
E01003339,143,108,1677,1776,0.08051801801801801,0.06440071556350627
E01003340,153,131,2069,1932,0.07919254658385093,0.06331561140647655
E01003341,81,78,1397,1511,0.053606882859033755,0.05583392984967788
E01003342,84,80,1649,1650,0.05090909090909091,0.04851425106124924
E01003343,81,69,1446,1365,0.05934065934065934,0.04771784232365145
E01003344,95,90,1640,1739,0.05462909718228867,0.054878048780487805
E01003345,76,101,1933,1728,0.04398148148148148,0.05225038799793068
E01003346,138,147,1648,1542,0.08949416342412451,0.0891990291262136
E01003347,141,155,1725,1730,0.0815028901734104,0.08985507246376812
E01003348,135,125,1810,1458,0.09259259259259259,0.06906077348066299
E01003349,105,95,1539,1408,0.07457386363636363,0.06172839506172839
E01003350,125,110,1319,1410,0.08865248226950355,0.08339651250947688
E01003351,121,154,1688,1460,0.08287671232876713,0.09123222748815166
E01003352,135,164,2315,1815,0.0743801652892562,0.07084233261339093
E01003353,257,221,1801,1738,0.1478711162255466,0.12270960577456969
E01003354,137,176,2070,1677,0.08169350029815146,0.08502415458937199
E01003355,106,72,1746,1601,0.06620861961274203,0.041237113402061855
E01003356,137,96,1788,1768,0.07748868778280543,0.053691275167785234
E01003357,204,167,1889,1770,0.1152542372881356,0.0884065643197459
E01003358,199,78,1806,1848,0.10768398268398269,0.04318936877076412
E01003359,121,144,1757,1750,0.06914285714285714,0.08195788275469551
E01003360,149,119,1799,1706,0.0873388042203986,0.06614785992217899
