Area,ethnic_2011,ethnic_2021,education_2011,education_2021,elderly_2011,elderly_2021,unemployed_2011,unemployed_2021,median_house_price_2011,median_house_price_2021
E01003279,0.355,0.34,0.513,0.365,0.111,0.1399999999999999,0.0437549721559268,0.0542071197411003,303750.0,697500.0
E01003288,0.525,0.555,0.667,0.569,0.157,0.13,0.0954169797145003,0.1050279329608938,178500.0,378750.0
E01003290,0.525,0.531,0.584,0.51,0.078,0.07,0.1096681096681096,0.0988042794210195,195000.0,329750.0
E01003291,0.589,0.623,0.7240000000000001,0.615,0.107,0.096,0.1459307764265668,0.1497152156224573,183125.0,504750.0
E01003296,0.513,0.4452195750160979,0.505,0.5376692423266796,0.063,0.1256333977248336,0.08243415054059729,0.10193748581159481,190000.0,330000.0
E01033327,0.47,0.462,0.527,0.374,0.084,0.0579999999999999,0.0766129032258064,0.1027542372881356,172000.0,400000.0
E01033341,0.589,0.547,0.621,0.535,0.055,0.0779999999999999,0.1058091286307053,0.1194731890874882,200000.0,318750.0
E01003282,0.418,0.382,0.501,0.4629999999999999,0.071,0.088,0.0605754669358909,0.0845892075838599,250000.0,480000.0
E01003283,0.1809999999999999,0.234,0.414,0.3459999999999999,0.09,0.115,0.0371556694426649,0.0513595166163142,420000.0,865000.0
E01003284,0.355,0.36,0.522,0.416,0.102,0.099,0.0562962962962962,0.0820995962314939,285000.0,691750.0
E01003286,0.396,0.484,0.713,0.588,0.1679999999999999,0.136,0.101410934744268,0.1097383720930232,250000.0,388750.0
E01003272,0.365,0.3440000000000001,0.5479999999999999,0.38,0.072,0.0839999999999999,0.0420854271356783,0.0655339805825242,350500.0,701250.0
E01003274,0.439,0.377,0.501,0.41,0.077,0.09,0.0630157539384846,0.0662509742790335,258600.0,565000.0
E01003275,0.54,0.5770000000000001,0.703,0.545,0.144,0.15,0.0969899665551839,0.1248175182481751,240000.0,552500.0
E01003276,0.4589999999999999,0.417,0.583,0.433,0.082,0.0889999999999999,0.053090909090909,0.0800821355236139,366720.0,685000.0
E01003225,0.358,0.32,0.5329999999999999,0.367,0.0999999999999999,0.109,0.0413080895008605,0.0474243663123466,308700.0,670000.0
E01003231,0.473,0.377,0.539,0.408,0.077,0.085,0.0680713128038897,0.0698587127158555,272500.0,727000.0
E01003232,0.418,0.32,0.575,0.421,0.086,0.118,0.0498830865159781,0.0625,383250.0,650000.0
E01003233,0.423,0.439,0.525,0.471,0.096,0.098,0.0686198920585967,0.0799194089993284,280000.0,614000.0
E01003280,0.487,0.546,0.6940000000000001,0.589,0.1169999999999999,0.1159999999999999,0.0826086956521739,0.1123505976095617,290000.0,435000.0
E01003281,0.327,0.332,0.599,0.4539999999999999,0.1339999999999999,0.134,0.0547085201793721,0.0620155038759689,309000.0,598950.0
E01003285,0.32,0.389,0.532,0.442,0.1159999999999999,0.107,0.0480384307445956,0.0684931506849315,231500.0,380000.0
E01003287,0.235,0.2609999999999999,0.425,0.3309999999999999,0.1,0.1119999999999999,0.0452364633310486,0.0548494983277592,305000.0,641000.0
E01003292,0.4629999999999999,0.491,0.53,0.476,0.086,0.089,0.0640426951300867,0.0869565217391304,250000.0,507500.0
E01003293,0.5329999999999999,0.477,0.589,0.5,0.073,0.073,0.091688089117395,0.0900398406374502,197748.0,401000.0
E01003295,0.499,0.439,0.599,0.493,0.081,0.111,0.0906432748538011,0.1296426068675543,232000.0,415125.0
E01033320,0.511,0.484,0.5820000000000001,0.444,0.088,0.09,0.1053984575835475,0.0824902723735408,218750.0,426775.0
E01033322,0.457,0.507,0.472,0.392,0.033,0.043,0.0657142857142857,0.074656188605108,196500.0,356000.0
E01003319,0.634,0.628,0.6990000000000001,0.609,0.108,0.11,0.090272373540856,0.12,183500.0,375000.0
E01003320,0.617,0.598,0.7120000000000001,0.5529999999999999,0.078,0.074,0.1112132352941176,0.0872954014029618,232000.0,410000.0
E01003323,0.583,0.517,0.643,0.48,0.09,0.0989999999999999,0.0963748894783377,0.1010425020048115,181500.0,415000.0
E01003325,0.628,0.6459999999999999,0.682,0.552,0.0829999999999999,0.1,0.113469387755102,0.0819787985865724,230000.0,377000.0
E01003226,0.3379999999999999,0.347,0.527,0.395,0.077,0.091,0.049084249084249,0.0686607749830047,232000.0,580000.0
E01003227,0.315,0.304,0.523,0.352,0.105,0.114,0.0571652310101801,0.053030303030303,280000.0,637000.0
E01003228,0.2809999999999999,0.25,0.449,0.293,0.0989999999999999,0.0829999999999999,0.0582191780821917,0.0397140587768069,308000.0,521250.0
E01003229,0.4539999999999999,0.492,0.657,0.542,0.114,0.1089999999999999,0.1089965397923875,0.0974169741697417,232500.0,430000.0
E01003230,0.481,0.43,0.607,0.493,0.0689999999999999,0.087,0.0775034293552812,0.0914249684741488,263000.0,408500.0
E01003317,0.532,0.4452195750160979,0.624,0.5376692423266796,0.098,0.1256333977248336,0.08243415054059729,0.10193748581159481,208000.0,406000.0
E01003318,0.595,0.626,0.667,0.603,0.081,0.08,0.1433095803642121,0.1743010113027959,151500.0,325000.0
E01003321,0.55,0.519,0.672,0.514,0.085,0.089,0.0845360824742268,0.0949367088607595,242500.0,410000.0
E01003322,0.5529999999999999,0.418,0.633,0.519,0.091,0.091,0.075139146567718,0.0954848260547742,250000.0,533500.0
E01003324,0.638,0.631,0.716,0.605,0.09,0.0819999999999999,0.1167883211678832,0.1417445482866043,184000.0,502500.0
E01003254,0.247,0.275,0.455,0.34,0.146,0.163,0.0403669724770642,0.0544815465729349,377500.0,835000.0
E01003255,0.3390000000000001,0.352,0.436,0.329,0.047,0.0579999999999999,0.0554493307839388,0.0440399295361127,230000.0,438750.0
E01003260,0.402,0.3409999999999999,0.539,0.389,0.092,0.115,0.0569823434991974,0.0614567526555386,469498.0,725000.0
E01003261,0.3379999999999999,0.33,0.5429999999999999,0.369,0.086,0.1,0.052914798206278,0.057396928051738,247500.0,590000.0
E01003262,0.368,0.355,0.503,0.3829999999999999,0.076,0.074,0.0517412935323383,0.0649350649350649,240000.0,417500.0
E01003217,0.598,0.505,0.66,0.5489999999999999,0.118,0.099,0.0650128314798973,0.0785854616895874,216000.0,523750.0
E01003218,0.531,0.532,0.644,0.524,0.105,0.119,0.0631868131868131,0.0876623376623376,236250.0,601500.0
E01003220,0.527,0.503,0.642,0.539,0.122,0.143,0.091458153580673,0.1314451706608569,165000.0,340000.0
E01003222,0.5670000000000001,0.53,0.682,0.545,0.107,0.12,0.0948348856900931,0.0942367601246105,240000.0,556000.0
E01003224,0.56,0.545,0.6579999999999999,0.514,0.1009999999999999,0.1159999999999999,0.0856685348278622,0.1070648215586307,252500.0,539000.0
E01003263,0.384,0.432,0.706,0.632,0.144,0.1189999999999999,0.0905096660808435,0.105449398443029,242500.0,490000.0
E01003268,0.3829999999999999,0.485,0.6559999999999999,0.527,0.107,0.114,0.068450039339103,0.0873452544704264,241100.0,450000.0
E01003269,0.367,0.435,0.6779999999999999,0.58,0.111,0.142,0.0710616438356164,0.0850897736143637,226500.0,443000.0
E01003270,0.371,0.431,0.631,0.515,0.102,0.135,0.045886075949367,0.0642335766423357,179500.0,473500.0
E01003271,0.299,0.348,0.6609999999999999,0.518,0.153,0.206,0.0308300395256917,0.0559757942511346,293000.0,547500.0
E01003307,0.426,0.423,0.603,0.474,0.1129999999999999,0.112,0.0568888888888888,0.0720371804802478,265000.0,500000.0
E01003308,0.445,0.417,0.584,0.4539999999999999,0.0819999999999999,0.098,0.0846210448859455,0.0911621433542101,226000.0,465000.0
E01003314,0.402,0.375,0.532,0.387,0.071,0.077,0.0547385620915032,0.048582995951417,275500.0,542500.0
E01003315,0.415,0.377,0.482,0.387,0.085,0.087,0.0737051792828685,0.0635944700460829,247750.0,380000.0
E01003316,0.364,0.3429999999999999,0.579,0.41,0.099,0.106,0.0550045085662759,0.0567139282735613,345000.0,595000.0
E01003216,0.557,0.536,0.648,0.487,0.09,0.1129999999999999,0.0906474820143884,0.0953778429933969,350000.0,670000.0
E01003219,0.588,0.616,0.665,0.596,0.126,0.157,0.0592105263157894,0.1194563662374821,247500.0,596000.0
E01003221,0.574,0.5429999999999999,0.649,0.56,0.114,0.124,0.0980392156862745,0.1326650943396226,218000.0,360000.0
E01003223,0.546,0.597,0.67,0.561,0.139,0.183,0.0688550840672538,0.1073684210526315,320000.0,587000.0
E01003346,0.48,0.552,0.8,0.6709999999999999,0.111,0.136,0.0951932139491046,0.132061628760088,218000.0,443000.0
E01003349,0.41,0.498,0.7879999999999999,0.67,0.089,0.064,0.1161780673181324,0.1066079295154185,176000.0,355000.0
E01003351,0.429,0.504,0.8079999999999999,0.6920000000000001,0.147,0.102,0.0941798941798941,0.1199684293606945,173500.0,342500.0
E01003354,0.584,0.647,0.6779999999999999,0.5670000000000001,0.089,0.082,0.0773710482529118,0.0997458703939008,132500.0,255000.0
E01003309,0.477,0.491,0.679,0.5489999999999999,0.136,0.0989999999999999,0.0944287063267233,0.120510774142059,220250.0,350000.0
E01003310,0.442,0.44,0.594,0.437,0.061,0.069,0.0878048780487804,0.1161578555472822,220000.0,385000.0
E01003311,0.384,0.4,0.585,0.472,0.151,0.162,0.0504347826086956,0.0823244552058111,330000.0,566000.0
E01003312,0.38,0.376,0.556,0.4589999999999999,0.0939999999999999,0.144,0.0602678571428571,0.0572655690765927,249995.0,478000.0
E01003313,0.514,0.514,0.655,0.557,0.0689999999999999,0.0679999999999999,0.098314606741573,0.1070518266779949,240000.0,390000.0
E01003256,0.423,0.441,0.5770000000000001,0.467,0.0949999999999999,0.0969999999999999,0.0983922829581993,0.0926479378362223,220000.0,373750.0
E01003257,0.372,0.3929999999999999,0.574,0.446,0.1889999999999999,0.14,0.0729166666666666,0.0702446724546172,230000.0,565000.0
E01003258,0.604,0.624,0.7020000000000001,0.578,0.073,0.08,0.1178821178821178,0.1270903010033444,241000.0,385000.0
E01003259,0.3359999999999999,0.372,0.521,0.425,0.108,0.093,0.0533015115354017,0.0679327976625274,241000.0,535000.0
E01003193,0.432,0.439,0.732,0.5820000000000001,0.136,0.132,0.0826010544815465,0.1073487031700288,270000.0,459225.0
E01003194,0.525,0.562,0.752,0.642,0.1229999999999999,0.143,0.0853858784893267,0.1208480565371024,194250.0,426250.0
E01003195,0.5489999999999999,0.518,0.68,0.5429999999999999,0.1159999999999999,0.115,0.0564149226569608,0.0792988313856427,235000.0,500000.0
E01003196,0.488,0.616,0.8009999999999999,0.67,0.106,0.102,0.0902654867256637,0.1351550960118168,193000.0,435000.0
E01003197,0.506,0.596,0.775,0.647,0.0979999999999999,0.11,0.1262975778546712,0.1590909090909091,205000.0,405000.0
E01003347,0.622,0.6779999999999999,0.8190000000000001,0.722,0.063,0.066,0.1636690647482014,0.1855421686746988,130000.0,331000.0
E01003348,0.475,0.633,0.7829999999999999,0.6729999999999999,0.145,0.1129999999999999,0.0905550146056475,0.117394416607015,225000.0,417050.0
E01003350,0.526,0.632,0.7909999999999999,0.6759999999999999,0.109,0.1009999999999999,0.1019108280254777,0.1105815061963775,235000.0,415000.0
E01003352,0.512,0.613,0.782,0.6459999999999999,0.147,0.114,0.1152922337870296,0.1411220358588779,250000.0,525000.0
E01003353,0.475,0.581,0.732,0.625,0.125,0.134,0.0763052208835341,0.0828611898016997,237500.0,454000.0
E01003264,0.364,0.457,0.718,0.591,0.168,0.155,0.0719298245614035,0.1123348017621145,201250.0,375000.0
E01003265,0.449,0.495,0.732,0.5720000000000001,0.076,0.073,0.1046511627906976,0.1107619795758051,161500.0,278500.0
E01003266,0.408,0.499,0.7929999999999999,0.6990000000000001,0.143,0.1369999999999999,0.0981507823613086,0.1473149492017416,175000.0,320000.0
E01003267,0.35,0.478,0.81,0.7020000000000001,0.126,0.114,0.1111111111111111,0.1406025824964132,183000.0,406500.0
E01003329,0.3779999999999999,0.386,0.603,0.476,0.0819999999999999,0.102,0.0599500416319733,0.0588235294117647,240000.0,487500.0
E01003330,0.4629999999999999,0.493,0.71,0.563,0.129,0.1159999999999999,0.1067580803134182,0.0941968040370059,290000.0,535000.0
E01003331,0.444,0.449,0.655,0.55,0.173,0.19,0.0882647943831494,0.1210653753026634,317500.0,410000.0
E01003332,0.432,0.457,0.598,0.493,0.11,0.116,0.0780269058295964,0.092840283241542,250000.0,406592.0
E01003334,0.432,0.484,0.629,0.511,0.122,0.094,0.0837320574162679,0.095956134338588,202500.0,405000.0
E01003189,0.475,0.564,0.799,0.664,0.0989999999999999,0.0819999999999999,0.1217075386012715,0.1457550713749061,200000.0,400000.0
E01003190,0.621,0.6829999999999999,0.76,0.634,0.0599999999999999,0.062,0.1144859813084112,0.1244186046511627,162000.0,470000.0
E01003191,0.503,0.532,0.782,0.623,0.084,0.095,0.0977011494252873,0.1094720496894409,158500.0,315000.0
E01003192,0.502,0.631,0.8059999999999999,0.672,0.102,0.081,0.1357388316151202,0.1636883488205861,175000.0,282500.0
E01003326,0.4,0.491,0.6779999999999999,0.498,0.172,0.135,0.0720379146919431,0.1055312954876273,250000.0,542500.0
E01003327,0.375,0.3229999999999999,0.597,0.435,0.097,0.126,0.0625,0.0717488789237668,250000.0,500000.0
E01003328,0.375,0.4039999999999999,0.574,0.457,0.12,0.133,0.0785659801678108,0.1036339165545087,227500.0,430000.0
E01003333,0.414,0.4429999999999999,0.632,0.487,0.088,0.109,0.0690537084398976,0.0957361222847948,247495.0,477500.0
E01003335,0.484,0.495,0.6990000000000001,0.626,0.1009999999999999,0.114,0.1067193675889328,0.1184433164128595,520000.0,443750.0
E01003236,0.4029999999999999,0.466,0.8009999999999999,0.657,0.11,0.106,0.1112158341187559,0.1170212765957446,180000.0,363037.0
E01003237,0.379,0.478,0.8079999999999999,0.657,0.124,0.088,0.0888223552894211,0.1240249609984399,184000.0,352500.0
E01003238,0.4039999999999999,0.466,0.813,0.675,0.093,0.085,0.1084462982273201,0.1381818181818181,177750.0,342000.0
E01003239,0.4679999999999999,0.529,0.818,0.723,0.1079999999999999,0.0819999999999999,0.0923236514522821,0.1352941176470588,188500.0,355000.0
E01032564,0.402,0.5,0.812,0.691,0.1,0.082,0.1212471131639722,0.1132264529058116,165150.0,322500.0
E01003235,0.368,0.48,0.762,0.607,0.13,0.124,0.0913978494623656,0.1123996431757359,222000.0,502500.0
E01003240,0.396,0.45,0.8079999999999999,0.723,0.122,0.105,0.0983739837398374,0.1560880829015544,174000.0,327500.0
E01003241,0.501,0.53,0.7490000000000001,0.6659999999999999,0.18,0.235,0.1173835125448028,0.1225997045790251,249990.0,433125.0
E01003243,0.445,0.564,0.7979999999999999,0.698,0.15,0.111,0.1089743589743589,0.1222780569514237,207000.0,402500.0
E01032565,0.395,0.486,0.821,0.7120000000000001,0.152,0.132,0.0950323974082073,0.1245614035087719,181500.0,360000.0
E01003298,0.713,0.7509999999999999,0.698,0.5489999999999999,0.062,0.086,0.1305263157894736,0.1228239845261121,165000.0,345000.0
E01003300,0.6859999999999999,0.711,0.735,0.598,0.077,0.088,0.1492094861660079,0.144659377628259,222500.0,435000.0
E01003303,0.616,0.637,0.715,0.526,0.07,0.086,0.1075794621026894,0.0892370572207084,237500.0,365000.0
E01003304,0.579,0.492,0.603,0.4479999999999999,0.053,0.049,0.105606258148631,0.0952628839146278,175000.0,305000.0
E01032579,0.5529999999999999,0.5579999999999999,0.611,0.416,0.043,0.047,0.1033274956217162,0.0967385295743504,151000.0,375000.0
E01001690,0.461,0.5529999999999999,0.741,0.669,0.079,0.1119999999999999,0.0878084179970972,0.1252779836916234,157500.0,333500.0
E01001692,0.46,0.517,0.76,0.6829999999999999,0.0519999999999999,0.088,0.1300309597523219,0.1773755656108597,157000.0,253000.0
E01001693,0.562,0.617,0.767,0.604,0.0579999999999999,0.074,0.1240671641791044,0.14233907524932,170000.0,500000.0
E01001694,0.5489999999999999,0.5579999999999999,0.693,0.611,0.0539999999999999,0.085,0.1111111111111111,0.1158864159631619,149250.0,295000.0
E01001687,0.515,0.561,0.726,0.6970000000000001,0.09,0.079,0.1036446469248291,0.1773835920177383,150500.0,500000.0
E01001688,0.597,0.6859999999999999,0.628,0.564,0.071,0.063,0.1136228435455086,0.1170378042465044,161000.0,310000.0
E01033739,0.619,0.6779999999999999,0.598,0.499,0.008,0.027,0.0926456542502387,0.1248012718600953,147500.0,280000.0
E01033740,0.653,0.652,0.585,0.527,0.032,0.045,0.0724233983286908,0.1058425063505503,167000.0,332500.0
E01033741,0.575,0.639,0.732,0.6829999999999999,0.0139999999999999,0.03,0.2004208311415044,0.2045956694653115,161250.0,335000.0
E01033743,0.7090000000000001,0.693,0.591,0.56,0.036,0.054,0.1030110935023771,0.1170287316047652,207500.0,310000.0
E01033745,0.589,0.67,0.62,0.5710000000000001,0.033,0.0539999999999999,0.0921926910299003,0.0984375,166500.0,325000.0
E01001575,0.507,0.617,0.7829999999999999,0.655,0.09,0.082,0.1285323609845031,0.1529592621060722,161000.0,355000.0
E01001576,0.446,0.536,0.809,0.62,0.1159999999999999,0.095,0.1522333637192342,0.1332872928176795,162000.0,327500.0
E01001577,0.489,0.546,0.759,0.639,0.1089999999999999,0.087,0.129783693843594,0.1513249651324965,153500.0,325000.0
E01001578,0.493,0.503,0.731,0.612,0.071,0.085,0.1081441922563418,0.0992196209587513,156000.0,313500.0
E01001579,0.446,0.539,0.778,0.674,0.1129999999999999,0.1009999999999999,0.0988319856244384,0.1322059953881629,173000.0,340000.0
E01001709,0.456,0.4452195750160979,0.75,0.5376692423266796,0.093,0.1256333977248336,0.08243415054059729,0.10193748581159481,129500.0,500000.0
E01001711,0.512,0.4452195750160979,0.626,0.5376692423266796,0.0409999999999999,0.1256333977248336,0.08243415054059729,0.10193748581159481,120000.0,250000.0
E01001712,0.515,0.628,0.71,0.575,0.088,0.058,0.1341874578556979,0.1222977146386658,88500.0,205000.0
E01033731,0.386,0.4452195750160979,0.445,0.5376692423266796,0.006,0.1256333977248336,0.08243415054059729,0.10193748581159481,228000.0,340000.0
E01033734,0.37,0.444,0.419,0.35,0.009,0.025,0.071638861629048,0.0634146341463414,253000.0,406350.0
E01033735,0.537,0.535,0.565,0.491,0.063,0.0699999999999999,0.0807381776239907,0.114975845410628,151500.0,137750.0
E01033736,0.3009999999999999,0.408,0.349,0.2509999999999999,0.015,0.022,0.0319680319680319,0.0332355816226783,275000.0,490000.0
E01033737,0.593,0.61,0.742,0.5539999999999999,0.07,0.0519999999999999,0.1391801715919923,0.1156330749354005,215000.0,497000.0
E01001705,0.5589999999999999,0.621,0.742,0.619,0.061,0.051,0.1470588235294117,0.1445497630331753,81500.0,327000.0
E01001706,0.546,0.4452195750160979,0.76,0.5376692423266796,0.062,0.1256333977248336,0.08243415054059729,0.10193748581159481,108000.0,500000.0
E01001708,0.2729999999999999,0.3309999999999999,0.606,0.524,0.103,0.132,0.0737913486005089,0.084008843036109,316500.0,630000.0
E01001710,0.598,0.65,0.78,0.677,0.075,0.078,0.1682905225863596,0.215761285386381,163000.0,280000.0
E01001713,0.591,0.4452195750160979,0.7879999999999999,0.5376692423266796,0.077,0.1256333977248336,0.08243415054059729,0.10193748581159481,268000.0,500000.0
E01001672,0.679,0.705,0.733,0.665,0.062,0.093,0.1211512717536813,0.1596091205211726,168500.0,350000.0
E01001673,0.6779999999999999,0.669,0.787,0.66,0.11,0.1249999999999999,0.1692307692307692,0.2169454937938478,167000.0,375000.0
E01001674,0.61,0.687,0.757,0.679,0.108,0.1229999999999999,0.111671469740634,0.1419429901105293,190750.0,395000.0
E01001675,0.7,0.802,0.7390000000000001,0.701,0.065,0.093,0.1259842519685039,0.1453125,178750.0,387500.0
E01001677,0.581,0.662,0.693,0.636,0.061,0.1,0.0886871508379888,0.1720238095238095,175000.0,371248.0
E01001631,0.616,0.688,0.754,0.6559999999999999,0.053,0.0559999999999999,0.1431520991052993,0.1555697823303457,140000.0,242500.0
E01001632,0.723,0.708,0.698,0.6729999999999999,0.05,0.096,0.1205555555555555,0.1781643671265746,168000.0,368500.0
E01001635,0.452,0.46,0.695,0.54,0.06,0.105,0.1524628616106333,0.106766917293233,175000.0,412500.0
E01001636,0.585,0.5870000000000001,0.726,0.616,0.086,0.126,0.1772727272727272,0.1347569955817378,202500.0,424000.0
E01033742,0.5429999999999999,0.511,0.517,0.442,0.027,0.042,0.1028466483011937,0.0827906976744186,190000.0,275000.0
E01033744,0.522,0.5579999999999999,0.7090000000000001,0.603,0.094,0.056,0.1182458888018794,0.1269722013523666,158750.0,335500.0
E01001571,0.469,0.527,0.741,0.585,0.084,0.096,0.0811715481171548,0.0807584269662921,188000.0,385000.0
E01001572,0.414,0.462,0.703,0.59,0.1009999999999999,0.122,0.0664451827242525,0.075402635431918,177000.0,404500.0
E01001573,0.466,0.539,0.748,0.635,0.088,0.1229999999999999,0.076007326007326,0.1408450704225352,189250.0,405000.0
E01001574,0.428,0.54,0.782,0.6729999999999999,0.093,0.086,0.1536523929471032,0.1775568181818181,157000.0,290000.0
E01001629,0.523,0.588,0.7390000000000001,0.615,0.072,0.088,0.1287066246056782,0.125989044430919,175000.0,307250.0
E01001633,0.511,0.579,0.748,0.638,0.066,0.085,0.1344827586206896,0.1412286257124762,186500.0,394000.0
E01001634,0.4579999999999999,0.5870000000000001,0.8170000000000001,0.706,0.1,0.12,0.1486603284356093,0.1755438859714928,142500.0,179000.0
E01001637,0.494,0.531,0.705,0.596,0.096,0.095,0.1097560975609756,0.1231422505307855,215000.0,440000.0
E01001695,0.594,0.562,0.77,0.674,0.1119999999999999,0.084,0.1369294605809128,0.1280388978930308,192000.0,295000.0
E01001696,0.644,0.5920000000000001,0.789,0.435,0.061,0.0389999999999999,0.1757894736842105,0.1051836940110719,170000.0,368500.0
E01001697,0.585,0.6659999999999999,0.687,0.591,0.052,0.073,0.1201061712010617,0.1074540174249758,200000.0,280055.0
E01001700,0.626,0.6729999999999999,0.6890000000000001,0.614,0.048,0.083,0.1112646855563234,0.15,161500.0,355500.0
E01001703,0.735,0.7709999999999999,0.746,0.644,0.039,0.048,0.1923676012461059,0.1754503002001334,153000.0,260000.0
E01001704,0.462,0.482,0.6759999999999999,0.5589999999999999,0.097,0.153,0.1106590724165988,0.1089406461307287,220000.0,428000.0
E01001588,0.34,0.427,0.696,0.621,0.188,0.187,0.0854483925549915,0.139402560455192,250000.0,468250.0
E01001589,0.3279999999999999,0.415,0.667,0.581,0.09,0.1,0.1023368251410153,0.1059233449477352,223000.0,445500.0
E01001591,0.427,0.493,0.708,0.628,0.103,0.086,0.1390041493775933,0.1568154402895054,225250.0,351250.0
E01001595,0.478,0.5710000000000001,0.7390000000000001,0.5589999999999999,0.116,0.094,0.1078651685393258,0.117683302526186,247500.0,553000.0
E01001590,0.364,0.35,0.565,0.442,0.085,0.107,0.0570809248554913,0.070323488045007,333500.0,665000.0
E01001592,0.264,0.319,0.508,0.389,0.087,0.09,0.0459683496608892,0.0462239583333333,250000.0,645000.0
E01001593,0.1509999999999999,0.22,0.4679999999999999,0.3559999999999999,0.115,0.134,0.0414673046251993,0.060181945416375,350000.0,626250.0
E01001594,0.486,0.525,0.6609999999999999,0.569,0.082,0.079,0.1177347242921013,0.1036488630354309,180000.0,360000.0
E01001698,0.613,0.6559999999999999,0.728,0.593,0.0489999999999999,0.059,0.1411290322580645,0.1425531914893617,133000.0,406000.0
E01001699,0.4429999999999999,0.46,0.759,0.555,0.031,0.024,0.0981638418079096,0.1008547008547008,117000.0,460000.0
E01001701,0.365,0.405,0.7020000000000001,0.516,0.0559999999999999,0.096,0.1053149606299212,0.0968208092485549,189000.0,337500.0
E01001702,0.664,0.725,0.8140000000000001,0.687,0.0539999999999999,0.095,0.175422138836773,0.1871750433275563,152000.0,380000.0
E01001581,0.1959999999999999,0.2729999999999999,0.531,0.413,0.1639999999999999,0.137,0.0425531914893617,0.0816170861937452,350000.0,500000.0
E01001585,0.1609999999999999,0.2259999999999999,0.43,0.364,0.113,0.105,0.0492957746478873,0.0603015075376884,390000.0,542500.0
E01001586,0.2079999999999999,0.262,0.478,0.446,0.1879999999999999,0.1989999999999999,0.0561797752808988,0.1063829787234042,217000.0,394500.0
E01001587,0.172,0.2259999999999999,0.3939999999999999,0.3129999999999999,0.127,0.1369999999999999,0.0438005390835579,0.0519093078758949,377500.0,562500.0
E01001678,0.3390000000000001,0.479,0.777,0.664,0.148,0.14,0.0643033800494641,0.0920289855072463,190000.0,387000.0
E01001683,0.402,0.4379999999999999,0.698,0.6,0.095,0.135,0.1225416036308623,0.1078189300411522,225000.0,520000.0
E01001684,0.368,0.3989999999999999,0.7809999999999999,0.654,0.125,0.1639999999999999,0.0834114339268978,0.109090909090909,205000.0,425000.0
E01001685,0.3309999999999999,0.421,0.75,0.64,0.1359999999999999,0.1689999999999999,0.1409807355516637,0.1003159557661927,168000.0,365000.0
E01001646,0.3939999999999999,0.485,0.627,0.5589999999999999,0.053,0.053,0.0746128578132332,0.1080344984112573,196225.0,307000.0
E01001650,0.34,0.481,0.7659999999999999,0.638,0.1289999999999999,0.124,0.0815686274509804,0.120507399577167,237500.0,471500.0
E01001651,0.38,0.471,0.753,0.6509999999999999,0.136,0.1039999999999999,0.1044897959183673,0.1355337078651685,192500.0,359000.0
E01001652,0.262,0.319,0.594,0.514,0.169,0.162,0.0579584775086505,0.1150627615062761,303500.0,515000.0
E01001679,0.314,0.355,0.6559999999999999,0.568,0.099,0.126,0.0451807228915662,0.0745573159366262,214995.0,422500.0
E01001680,0.24,0.2679999999999999,0.625,0.509,0.176,0.205,0.0520833333333333,0.0645682001614205,276250.0,572750.0
E01001681,0.324,0.444,0.608,0.54,0.0889999999999999,0.111,0.0760719225449515,0.0941828254847645,190000.0,490000.0
E01001682,0.284,0.363,0.634,0.555,0.159,0.192,0.0644831115660184,0.092391304347826,231500.0,445000.0
E01001686,0.3979999999999999,0.457,0.637,0.5479999999999999,0.088,0.085,0.1122913505311077,0.104602510460251,180000.0,385000.0
E01001580,0.1459999999999999,0.202,0.3309999999999999,0.293,0.106,0.13,0.0290065264684554,0.0455531453362256,442500.0,495000.0
E01001582,0.222,0.347,0.525,0.483,0.176,0.165,0.0856031128404669,0.0901360544217687,310000.0,530000.0
E01001583,0.1379999999999999,0.1909999999999999,0.387,0.369,0.126,0.14,0.0293185419968304,0.0452488687782805,280000.0,450000.0
E01001584,0.1129999999999999,0.1609999999999999,0.3459999999999999,0.29,0.209,0.203,0.0303571428571428,0.052,415000.0,755000.0
E01001645,0.335,0.426,0.7390000000000001,0.654,0.143,0.136,0.0767676767676767,0.0995934959349593,183000.0,385000.0
E01001647,0.368,0.418,0.682,0.5579999999999999,0.163,0.1639999999999999,0.0769230769230769,0.1121951219512195,270000.0,540050.0
E01001648,0.3229999999999999,0.426,0.626,0.511,0.116,0.127,0.071108263933376,0.0720980533525594,236250.0,415000.0
E01001649,0.24,0.401,0.7959999999999999,0.639,0.096,0.126,0.0838427947598253,0.1087832393231265,200000.0,400000.0
E01001605,0.107,0.1709999999999999,0.753,0.628,0.1639999999999999,0.205,0.0306643952299829,0.0565110565110565,257500.0,525000.0
E01001606,0.1029999999999999,0.135,0.682,0.565,0.1169999999999999,0.154,0.0297029702970297,0.0528360528360528,250000.0,520000.0
E01001610,0.135,0.179,0.706,0.56,0.1609999999999999,0.1659999999999999,0.047275641025641,0.0698689956331877,224750.0,455500.0
E01001611,0.1179999999999999,0.2529999999999999,0.7559999999999999,0.649,0.198,0.16,0.053030303030303,0.0936383130807719,233500.0,438000.0
E01001620,0.2579999999999999,0.32,0.8190000000000001,0.708,0.111,0.1229999999999999,0.1180616740088105,0.1190667739340305,220500.0,430500.0
E01001621,0.167,0.235,0.74,0.644,0.127,0.157,0.0843694493783303,0.1213017751479289,235000.0,450000.0
E01001623,0.25,0.381,0.736,0.624,0.094,0.097,0.0947867298578199,0.1108726752503576,215000.0,402750.0
