Area,ethnic_2011,ethnic_2021,education_2011,education_2021,elderly_2011,elderly_2021,unemployed_2011,unemployed_2021,median_house_price_2011,median_house_price_2021,crime_2011,crime_2021,gentrification_score
E01002792,0.225,0.232,0.373,0.325,0.078,0.101,0.04425914,0.042686755,555000,805000,0.156684492,0.119162641,-0.058193035
E01002722,0.262,0.313,0.62,0.487,0.11,0.093,0.110465116,0.118038238,327000,812500,0.076335878,0.125777471,0.280136042
E01002797,0.322,0.343,0.553,0.474,0.089,0.096,0.099415205,0.108860759,364500,490250,0.115077251,0.113896458,-0.131073344
E01002798,0.178,0.214,0.404,0.292,0.103,0.105,0.051219512,0.062048193,650000,1170000,0.100203459,0.082610913,-0.300909601
E01002799,0.315,0.373,0.612,0.526,0.11,0.09,0.122375091,0.114231015,320000,565000,0.093238822,0.088463528,0.40815125
E01002800,0.396,0.422,0.747,0.527,0.105,0.081,0.177897574,0.119732441,1080000,500000,0.122274882,0.078531073,-0.856979795
E01002694,0.445,0.48,0.697,0.61,0.089,0.102,0.142728905,0.173977695,287500,500000,0.062786135,0.061286408,-0.097604371
E01002697,0.523,0.504,0.706,0.561,0.098,0.094,0.105295192,0.153937947,276000,550000,0.081467365,0.100794439,0.003977024
E01002709,0.373,0.46,0.656,0.549,0.118,0.125,0.104391649,0.126107703,322000,450000,0.070096099,0.063779988,-0.327788248
E01002710,0.417,0.433,0.66,0.552,0.095,0.107,0.13812601,0.126854599,398875,543250,0.108721625,0.088198758,0.009861401
E01002715,0.447,0.636,0.705,0.591,0.093,0.071,0.138086643,0.160945843,265000,469000,0.072559367,0.069905213,0.112733573
E01002696,0.171,0.197,0.387,0.325,0.091,0.126,0.063192182,0.063532402,420000,822500,0.442857143,0.31935123,-0.116520051
E01002794,0.222,0.296,0.372,0.293,0.092,0.094,0.053486798,0.06615637,600000,930000,0.691011236,0.331360947,-0.377571941
E01002801,0.184,0.22,0.351,0.286,0.102,0.127,0.046959199,0.071264368,638000,1300000,0.197174053,0.167125172,-0.419585111
E01002802,0.171,0.315,0.348,0.374,0.098,0.103,0.05107084,0.092463585,605000,1200000,0.11006077,0.057446809,-0.387999862
E01002803,0.259,0.445219575,0.397,0.537669242,0.085,0.125633398,0.08169464,0.102151742,505000,870000,0.085342529,0.079747003,-0.260786715
E01002695,0.311,0.36,0.474,0.422,0.114,0.114,0.068939956,0.09495549,425000,637000,0.26193248,0.223870533,-0.200499906
E01002711,0.367,0.43,0.478,0.404,0.044,0.085,0.067137809,0.086885246,440000,690000,0.325462012,0.202729045,-0.676995864
E01002727,0.229,0.276,0.461,0.37,0.087,0.107,0.061583578,0.060294118,557500,745000,0.094153846,0.077879581,-0.33008767
E01002728,0.422,0.451,0.561,0.535,0.062,0.066,0.061805556,0.079728584,482500,395000,0.096246973,0.101945525,-0.619825263
E01002729,0.206,0.257,0.5,0.45,0.114,0.146,0.093871218,0.106980273,465475,975000,0.108176101,0.098971722,-0.128680155
E01002707,0.294,0.374,0.471,0.444,0.093,0.09,0.060728745,0.09968652,330000,800000,0.115693013,0.110684932,-0.044684062
E01002723,0.322,0.381,0.624,0.521,0.101,0.084,0.077750207,0.107324148,335975,582500,0.139504563,0.108124253,-0.002509738
E01002724,0.246,0.31,0.423,0.355,0.051,0.074,0.024512535,0.045351474,470000,865000,0.551793835,0.235717962,-0.711662928
E01002725,0.35,0.45,0.644,0.597,0.1,0.077,0.078276165,0.115349682,390000,500000,0.082587749,0.061940299,-0.103649009
E01002726,0.291,0.408,0.489,0.431,0.069,0.092,0.083700441,0.121318373,399950,687500,0.218805441,0.156942824,-0.563157064
E01033489,0.277,0.351,0.467,0.289,0.022,0.048,0.018317115,0.030147059,505000,747000,0.135399674,0.159746657,-1.436855207
E01033490,0.403,0.437,0.434,0.395,0.062,0.099,0.05468216,0.084260731,359500,500000,0.195321637,0.123755334,-0.620311007
E01002701,0.34,0.427,0.599,0.534,0.122,0.134,0.095162569,0.107340174,407500,722000,0.131909548,0.145404664,-0.0928753
E01002702,0.413,0.479,0.603,0.518,0.063,0.051,0.108108108,0.125736739,345500,1230600,0.104219624,0.089226974,0.51245434
E01002703,0.383,0.439,0.634,0.448,0.077,0.086,0.097993827,0.097648262,467500,610000,0.066991474,0.077938671,-0.41024694
E01002704,0.347,0.45,0.591,0.466,0.103,0.082,0.078798186,0.097971301,470000,762500,0.450319052,0.370781717,-0.053126458
E01002706,0.31,0.371,0.592,0.479,0.091,0.101,0.08203125,0.099585062,385000,775000,0.137400794,0.090014757,-0.172382253
E01000907,0.265,0.345,0.558,0.49,0.115,0.129,0.104519774,0.123218776,415000,735000,0.06918239,0.075120606,-0.195567037
E01000908,0.276,0.343,0.496,0.464,0.133,0.154,0.084459459,0.112471308,282500,440000,0.049232737,0.055739881,-0.291767616
E01000909,0.159,0.184,0.381,0.307,0.179,0.226,0.04868316,0.055853099,435000,1695000,0.064918851,0.051948052,0.030114959
E01000912,0.227,0.332,0.528,0.49,0.142,0.154,0.091497976,0.120535714,500000,721000,0.125235997,0.11258697,-0.406125118
E01000913,0.118,0.148,0.348,0.285,0.195,0.254,0.022550544,0.061915047,1000000,1700000,0.15339233,0.195211786,-0.880056581
E01000893,0.119,0.208,0.274,0.233,0.152,0.195,0.030150754,0.037225042,740000,930000,0.062060141,0.052936911,-0.810103141
E01000894,0.158,0.199,0.287,0.228,0.159,0.192,0.029980658,0.039254171,975000,1660000,0.111191336,0.064414768,-0.460269225
E01000895,0.202,0.271,0.379,0.312,0.179,0.172,0.034970858,0.081386586,760000,947500,0.174181594,0.101029601,-0.801081057
E01000896,0.152,0.209,0.264,0.188,0.176,0.169,0.027888446,0.033755274,922500,2000500,0.083184789,0.058943089,-0.270501971
E01000899,0.129,0.222,0.374,0.267,0.175,0.195,0.034138218,0.042569659,1526896,1780000,0.116616314,0.0846494,-0.978101048
E01000910,0.158,0.191,0.337,0.249,0.157,0.186,0.037069726,0.038495971,509000,1720000,0.074779062,0.068627451,-0.015081935
E01000911,0.22,0.283,0.467,0.448,0.138,0.156,0.071491615,0.099664992,425000,592500,0.055234425,0.040383299,-0.380390517
E01000921,0.236,0.28,0.39,0.334,0.066,0.08,0.058965102,0.057090239,342495,504000,0.166496425,0.144617033,-0.146520759
E01000923,0.209,0.248,0.421,0.371,0.116,0.15,0.071246819,0.082258065,480000,722500,0.067739772,0.05862069,-0.316917679
E01000928,0.255,0.3,0.494,0.388,0.135,0.123,0.071993671,0.081419624,346500,635000,0.132098027,0.146989374,0.012925766
E01000878,0.315,0.44,0.544,0.34,0.151,0.16,0.045771916,0.110947832,725000,964000,0.071253071,0.035465116,-1.279862101
E01000879,0.196,0.249,0.4,0.266,0.141,0.131,0.031277927,0.05258216,812500,1115000,0.054719562,0.071540881,-0.774135336
E01000880,0.242,0.325,0.319,0.246,0.122,0.12,0.026268116,0.050442478,930500,1190000,0.055415617,0.04134548,-0.796644812
E01000884,0.201,0.285,0.347,0.296,0.126,0.148,0.028409091,0.05974026,1030000,1390000,0.069972826,0.040994624,-0.881146504
E01000885,0.243,0.225,0.434,0.338,0.24,0.234,0.04518664,0.060114504,1572500,1550000,0.047972973,0.034536892,-0.441222594
E01000871,0.297,0.36,0.422,0.333,0.109,0.159,0.081294396,0.090501122,650000,710000,0.093317279,0.073377805,-0.773956148
E01000872,0.331,0.404,0.484,0.457,0.057,0.094,0.057917437,0.097250168,342475,520000,0.106842105,0.112700229,-0.6964458
E01000873,0.187,0.244,0.345,0.28,0.105,0.107,0.035687168,0.050757576,560000,792500,0.05775076,0.062421185,-0.487975139
E01000874,0.244,0.326,0.325,0.278,0.134,0.146,0.024899598,0.058677686,615000,1100000,0.031329923,0.032688459,-0.637535912
E01000877,0.209,0.309,0.358,0.291,0.095,0.106,0.055555556,0.063218391,845000,925000,0.051330798,0.055367995,-0.692364365
E01000886,0.172,0.193,0.379,0.319,0.118,0.161,0.044964029,0.046572935,442500,800000,0.076495132,0.059043348,-0.151647758
E01000887,0.229,0.273,0.391,0.321,0.108,0.116,0.046218487,0.071369295,419000,662500,0.089804186,0.090649536,-0.433062797
E01000888,0.224,0.307,0.409,0.352,0.101,0.142,0.055647841,0.080334728,495000,812500,0.053884712,0.053961749,-0.637553606
E01000892,0.256,0.349,0.434,0.374,0.135,0.135,0.065597668,0.093770931,525000,897000,0.072479564,0.071786311,-0.312635463
E01000903,0.259,0.34,0.433,0.35,0.145,0.17,0.067944251,0.101680672,560000,716500,0.063019391,0.061797753,-0.735802032
E01000889,0.391,0.45,0.715,0.624,0.106,0.118,0.141447368,0.173398329,275000,470000,0.058188362,0.048104131,-0.148009112
E01000890,0.39,0.472,0.752,0.672,0.167,0.146,0.155986509,0.196940727,221000,500000,0.066666667,0.109090909,0.201107187
E01000891,0.433,0.479,0.725,0.589,0.118,0.12,0.160808436,0.158112583,275750,438500,0.110191083,0.114343708,0.044601966
E01000901,0.502,0.534,0.656,0.619,0.064,0.065,0.139633286,0.153535354,275000,400000,0.085279188,0.064581231,0.086870103
E01000922,0.277,0.405,0.558,0.475,0.083,0.072,0.073015873,0.136308806,387500,842500,0.188545689,0.143597719,-0.262283978
E01000927,0.232,0.266,0.408,0.373,0.105,0.148,0.056377731,0.08754717,537550,747500,0.144985673,0.119704102,-0.587354534
E01000881,0.321,0.387,0.377,0.286,0.101,0.091,0.049913941,0.068141593,546436,895000,0.062913907,0.074679943,-0.256874064
E01000882,0.191,0.228,0.278,0.217,0.117,0.138,0.025876461,0.029560811,837500,784000,0.051758461,0.058327477,-0.7884367
E01000883,0.359,0.406,0.358,0.263,0.122,0.095,0.061032864,0.062931696,620000,850000,0.12066365,0.096668844,0.047645577
E01000897,0.205,0.225,0.265,0.208,0.153,0.155,0.020671835,0.028333333,733750,1230000,0.054054054,0.044136192,-0.242781128
E01000898,0.415,0.441,0.365,0.343,0.116,0.131,0.064633261,0.094117647,765000,927965,0.18535735,0.237023139,-0.37525682
E01000866,0.294,0.331,0.496,0.448,0.119,0.129,0.069738481,0.10989011,429250,560000,0.108214461,0.072127769,-0.428342397
E01000870,0.252,0.33,0.51,0.43,0.102,0.107,0.081061164,0.101115242,375000,747500,0.094284031,0.100502513,-0.169140287
E01000924,0.213,0.257,0.37,0.309,0.097,0.109,0.055716353,0.072421361,460000,765000,0.083792049,0.052030457,-0.310680255
E01000925,0.447,0.514,0.657,0.608,0.116,0.126,0.144833948,0.145051195,350000,465000,0.066110398,0.050458716,-0.044493272
E01000926,0.407,0.385,0.39,0.466,0.062,0.075,0.067785235,0.091795288,730000,630000,0.067371938,0.071823204,-0.373391354
E01000969,0.255,0.319,0.286,0.225,0.078,0.101,0.033139535,0.043370508,490000,725000,0.08086785,0.113072256,-0.611219922
E01000970,0.186,0.299,0.278,0.248,0.069,0.08,0.030803907,0.061080658,496000,649475,0.048476454,0.048409405,-0.895772672
E01000971,0.191,0.252,0.355,0.299,0.098,0.128,0.039932031,0.052680222,507500,1295000,0.030446549,0.049467275,-0.297613335
E01000972,0.431,0.49,0.517,0.479,0.092,0.109,0.098075729,0.122123894,485000,900000,0.14228657,0.133333333,-0.091508426
E01000973,0.368,0.41,0.432,0.372,0.067,0.062,0.071915685,0.08988764,380950,620000,0.118177001,0.123041651,0.002542327
E01000842,0.19,0.258,0.302,0.248,0.139,0.145,0.033191489,0.047424366,725000,793000,0.058905059,0.051490515,-0.73705421
E01000844,0.245,0.303,0.291,0.246,0.097,0.104,0.027698864,0.0503003,650000,965000,0.046249295,0.065748278,-0.564558847
E01000848,0.212,0.244,0.326,0.25,0.123,0.131,0.031421838,0.055600322,765000,1071648,0.049905243,0.073154801,-0.644932348
E01000849,0.24,0.276,0.313,0.258,0.128,0.126,0.030612245,0.035532995,525000,637500,0.056086679,0.074626866,-0.289753438
E01000900,0.278,0.374,0.576,0.476,0.112,0.118,0.109285714,0.116819141,370000,575500,0.077136515,0.093078759,-0.225023136
E01000902,0.469,0.502,0.642,0.576,0.101,0.136,0.135477583,0.15008726,275000,495000,0.067035245,0.068483578,-0.090570103
E01000904,0.337,0.428,0.592,0.527,0.103,0.125,0.096341463,0.127828054,325000,625000,0.277171334,0.13764988,-0.27827636
E01000905,0.479,0.534,0.729,0.649,0.126,0.117,0.155890805,0.161784288,351500,460000,0.08370261,0.097163866,0.050101793
E01000906,0.225,0.295,0.328,0.266,0.142,0.118,0.038523274,0.060654429,440000,635000,0.090491803,0.098092643,-0.324767254
E01000875,0.325,0.398,0.439,0.367,0.086,0.094,0.058106169,0.083272991,335750,415000,0.096871239,0.079821201,-0.575965596
E01000876,0.416,0.458,0.556,0.448,0.096,0.099,0.120676968,0.121495327,330000,591250,0.057208238,0.068216271,0.072047228
E01000931,0.41,0.512,0.626,0.553,0.098,0.093,0.126506024,0.172228844,320000,540000,0.243059193,0.223249027,-0.135532268
E01000932,0.303,0.375,0.39,0.367,0.081,0.097,0.049844237,0.077264091,388000,592500,0.054406964,0.058213256,-0.429355911
E01000974,0.39,0.456,0.542,0.453,0.089,0.089,0.086280057,0.142238267,340000,572000,0.09122807,0.093963908,-0.329022213
E01000843,0.288,0.247,0.368,0.248,0.11,0.153,0.067744419,0.048944338,675000,865000,0.068656716,0.065180103,0.004839821
E01000845,0.219,0.279,0.361,0.291,0.119,0.13,0.046312178,0.060260586,525000,826750,0.107997266,0.113577023,-0.406703782
E01000846,0.413,0.495,0.576,0.507,0.141,0.143,0.127555988,0.132288947,1077500,1400000,0.063333333,0.059539919,-0.121157542
E01000847,0.407,0.497,0.539,0.454,0.111,0.127,0.128095645,0.117236025,530000,1080000,0.057635175,0.073216521,0.107594219
E01000864,0.264,0.445219575,0.445,0.537669242,0.082,0.125633398,0.08169464,0.102151742,510000,675000,0.085342529,0.079747003,-0.537805303
E01000865,0.257,0.445219575,0.545,0.537669242,0.075,0.125633398,0.08169464,0.102151742,435000,822500,0.085342529,0.079747003,-0.568553325
E01000867,0.407,0.484,0.582,0.501,0.095,0.088,0.110204082,0.137358991,374975,615000,0.086121437,0.082392777,-0.048630539
E01000868,0.524,0.591,0.663,0.548,0.061,0.071,0.156804734,0.13040293,267500,692500,0.049100968,0.057256236,0.352115419
E01000869,0.275,0.323,0.453,0.423,0.089,0.118,0.068667051,0.079928952,406000,642500,0.08329367,0.074413863,-0.238097014
E01000962,0.253,0.291,0.281,0.196,0.058,0.086,0.033082707,0.035767511,497475,950000,0.039747634,0.036199095,-0.488559609
E01000964,0.254,0.323,0.397,0.352,0.107,0.118,0.072131148,0.095041322,560000,867500,0.064761905,0.04214123,-0.321271563
E01000965,0.286,0.379,0.35,0.308,0.093,0.08,0.049074819,0.084438241,454750,600000,0.076822062,0.076571429,-0.395971024
E01000966,0.161,0.273,0.259,0.197,0.093,0.105,0.024252223,0.037313433,677500,975000,0.053642384,0.035185185,-0.884175152
E01000968,0.254,0.313,0.326,0.28,0.096,0.107,0.054901961,0.061823802,437000,680000,0.051758461,0.072727273,-0.210195698
E01000960,0.388,0.439,0.419,0.334,0.109,0.099,0.077536232,0.079283887,397500,608750,0.132768362,0.120653319,0.055325539
E01000961,0.463,0.533,0.562,0.466,0.123,0.104,0.133570793,0.146426093,491000,720000,0.086956522,0.073130194,0.075613415
E01000963,0.483,0.566,0.459,0.36,0.171,0.12,0.099576271,0.139248705,645000,1350000,0.140083945,0.134063641,0.240675683
E01000967,0.244,0.341,0.44,0.343,0.165,0.151,0.071774976,0.093192869,865000,1375000,0.039631989,0.060150376,-0.333455293
E01000857,0.192,0.279,0.414,0.359,0.144,0.152,0.045454545,0.074766355,690000,872000,0.047520661,0.076149425,-0.700992737
E01000858,0.422,0.516,0.645,0.541,0.075,0.09,0.133836651,0.134627047,440000,500000,0.563607085,0.144076305,-0.426944813
E01000859,0.131,0.178,0.31,0.278,0.121,0.161,0.029480217,0.052845528,895000,1795000,0.101769912,0.121130552,-0.568350887
E01000860,0.171,0.251,0.414,0.362,0.231,0.3,0.054932735,0.097636177,590000,1321250,0.05210728,0.078691424,-0.57629148
E01000862,0.18,0.252,0.311,0.278,0.143,0.147,0.02256138,0.043140028,632500,1422500,0.21922626,0.155373832,-0.353289734
E01000856,0.429,0.473,0.616,0.504,0.065,0.085,0.146869984,0.119030125,320000,420000,0.287014563,0.199365079,-0.078555171
E01000861,0.305,0.355,0.517,0.457,0.077,0.101,0.069454817,0.082670906,390000,450000,0.268864933,0.208695652,-0.536290376
E01000957,0.389,0.389,0.582,0.432,0.073,0.101,0.120377085,0.114853195,320000,570000,0.061778291,0.078477078,-0.137758234
E01000958,0.46,0.523,0.623,0.548,0.049,0.043,0.110989011,0.093160377,343000,530000,0.120567376,0.132841328,0.42642058
E01000959,0.444,0.551,0.739,0.636,0.127,0.103,0.121405751,0.147529576,306000,500000,0.071428571,0.079625293,0.087792475
E01000929,0.466,0.606,0.686,0.611,0.105,0.102,0.144781145,0.172344689,392500,696750,0.055755396,0.072364971,-0.047623334
E01000930,0.416,0.563,0.601,0.561,0.169,0.162,0.11590106,0.18760857,320000,383076,0.25646438,0.194681861,-0.506754725
E01000933,0.27,0.371,0.417,0.397,0.104,0.113,0.055869873,0.09914078,475000,572620,0.144477612,0.123279817,-0.668240715
E01000934,0.484,0.525,0.635,0.567,0.146,0.152,0.126485569,0.16918189,287000,549000,0.065594059,0.065188172,-0.012636384
E01000935,0.477,0.532,0.649,0.587,0.074,0.097,0.136,0.138473643,505000,526000,0.075671853,0.075316456,-0.424058348
E01000863,0.234,0.36,0.446,0.382,0.076,0.061,0.064341085,0.073962264,487500,975000,1.567768038,0.837728195,0.098280107
E01000946,0.354,0.48,0.502,0.447,0.135,0.119,0.068390325,0.112394149,560775,3000000,0.160994764,0.185732648,0.1704728
E01000947,0.363,0.404,0.506,0.475,0.06,0.081,0.085131195,0.096064043,400000,700000,0.517893661,0.288647343,-0.111244041
E01000948,0.26,0.325,0.486,0.446,0.141,0.151,0.057246377,0.093630084,690000,725000,0.120069606,0.112913692,-0.696225328
E01000952,0.488,0.563,0.733,0.634,0.109,0.084,0.121396055,0.135689046,350600,500000,0.060080878,0.067527892,0.20171634
E01000953,0.532,0.445219575,0.749,0.537669242,0.14,0.125633398,0.08169464,0.102151742,370000,745000,0.085342529,0.079747003,0.219313444
E01000954,0.559,0.679,0.817,0.677,0.098,0.083,0.185050137,0.165011459,371000,500000,0.066140777,0.052838673,0.17663582
E01000955,0.485,0.588,0.775,0.633,0.114,0.128,0.123575811,0.166055046,317500,500000,0.066666667,0.093657817,-0.399687841
E01000956,0.588,0.647,0.671,0.59,0.058,0.062,0.139130435,0.167343623,430000,500000,0.293542074,0.22970297,-0.321588716
E01000944,0.518,0.602,0.798,0.613,0.068,0.1,0.099226804,0.170178282,355000,500000,0.031496063,0.08106267,-0.888253736
E01000945,0.532,0.445219575,0.679,0.537669242,0.06,0.125633398,0.08169464,0.102151742,340000,500000,0.085342529,0.079747003,-0.47062405
E01000949,0.402,0.494,0.694,0.556,0.121,0.099,0.099916736,0.120980092,356500,500000,0.035495716,0.042032622,-0.099320001
E01000950,0.603,0.445219575,0.777,0.537669242,0.079,0.125633398,0.08169464,0.102151742,220000,500000,0.085342529,0.079747003,-0.102186695
E01000951,0.536,0.649,0.722,0.621,0.121,0.09,0.141952984,0.177593361,289000,445000,0.053420195,0.046692607,0.157566017
E01000936,0.511,0.445219575,0.577,0.537669242,0.061,0.125633398,0.08169464,0.102151742,308750,500000,0.085342529,0.079747003,-0.257624412
E01000938,0.539,0.533,0.609,0.508,0.049,0.071,0.101920236,0.134453782,385000,500000,0.202633085,0.255242227,-0.509389259
E01000939,0.666,0.677,0.762,0.611,0.094,0.08,0.18729097,0.185064935,385000,500000,0.303278689,0.258644537,0.153644402
E01000940,0.487,0.445219575,0.54,0.537669242,0.116,0.125633398,0.08169464,0.102151742,390000,500000,0.085342529,0.079747003,0.032566825
E01000853,0.403,0.491,0.625,0.56,0.194,0.202,0.105605199,0.154405821,465000,607000,0.197174447,0.176923077,-0.417018348
E01000937,0.477,0.542,0.522,0.533,0.055,0.088,0.049167927,0.053639847,300000,359000,0.070767196,0.150943396,-0.39331225
E01000941,0.525,0.615,0.719,0.608,0.106,0.114,0.152197213,0.170234455,330000,500000,0.078797725,0.098755187,-0.165037983
E01000942,0.396,0.467,0.653,0.467,0.054,0.111,0.0296372,0.061650993,332500,470000,0.201800095,0.245737212,-1.290556094
E01000943,0.363,0.436,0.433,0.647,0.075,0.066,0.069339112,0.049414824,370000,482500,0.194497154,0.12971246,0.93605506
E01000850,0.361,0.441,0.422,0.399,0.082,0.073,0.031653747,0.036323202,885000,900000,0.52851264,0.494684621,-0.22764864
E01000851,0.381,0.411,0.612,0.528,0.046,0.059,0.024478694,0.038571429,469000,887500,0.20460251,0.236413043,-0.346240478
E01000852,0.412,0.445219575,0.602,0.537669242,0.098,0.125633398,0.08169464,0.102151742,330000,870000,0.085342529,0.079747003,0.006213742
E01000854,0.583,0.445219575,0.592,0.537669242,0.079,0.125633398,0.08169464,0.102151742,580000,690000,0.085342529,0.079747003,-0.203610353
E01000915,0.504,0.622,0.625,0.548,0.114,0.117,0.122625216,0.1424,480000,500000,0.136245111,0.146390374,-0.454730451
E01000916,0.374,0.453,0.476,0.427,0.082,0.097,0.059651475,0.09375,522500,800000,0.256553263,0.191773504,-0.460628815
E01000917,0.484,0.558,0.666,0.567,0.09,0.107,0.138515901,0.189349112,320000,395000,0.100320171,0.094362745,-0.544687647
E01000920,0.316,0.387,0.467,0.406,0.092,0.141,0.066090179,0.092896175,637500,1301275,0.142635659,0.128126907,-0.459689361
E01000855,0.285,0.39,0.355,0.354,0.125,0.134,0.03142329,0.078559738,225000,293500,0.685795455,0.572720422,-0.70583739
